    0.000000    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000   20.000000   22.500000   25.000000   27.500000   30.000000   32.500000   34.900000   35.000000   40.000000   45.000000   50.000000   75.000000  100.000000  150.000000  200.000000  250.000000  300.000000  350.000000  400.000000  450.000000  500.000000  550.000000  600.000000  650.000000  700.000000  750.000000  800.000000
#
# travel times (rows - delta, columns - depth)
#
   48.778996   48.658867   48.478710   48.178551   47.878513   47.578602   47.278812   46.979149   46.679607   46.392170   46.380215   46.152794   45.925552   45.698475   45.471561   45.244812   45.027290   45.018265   45.008026   45.008488   45.019604   45.234119   45.707035   47.315384   49.590237   52.434864   55.707195   59.309238   63.155411   66.974586   70.907356   74.953293   79.071930   83.234901   87.181160   91.112717   95.080597
   55.654140   55.534000   55.353821   55.053623   54.753551   54.453602   54.153774   53.854073   53.554493   53.267014   53.255058   53.027584   52.800293   52.573162   52.346195   52.119389   51.901814   51.892788   51.878731   51.873650   51.877552   52.031048   52.404514   53.710178   55.579357   57.979305   60.803268   63.977314   67.426964   70.866386   74.460403   78.208061   82.063904   85.993210   89.716385   93.448593   97.239647
   62.528427   62.408268   62.228062   61.927822   61.627705   61.327709   61.027836   60.728088   60.428463   60.140942   60.128983   59.901447   59.674091   59.446899   59.219868   58.993000   58.775360   58.766331   58.748688   58.738789   58.736629   58.841686   59.137737   60.202862   61.733646   63.749557   66.172523   68.951462   72.024513   75.089989   78.345840   81.789886   85.373039   89.058426   92.546913   96.068237   99.671165
   69.401695   69.281509   69.101280   68.800987   68.500816   68.200768   67.900841   67.601044   67.301361   67.013786   67.001831   66.774223   66.546799   66.319527   66.092422   65.865479   65.647774   65.638741   65.617661   65.603394   65.595924   65.660614   65.893730   66.759865   68.002121   69.683060   71.747215   74.164047   76.884041   79.586548   82.510361   85.653366   88.961441   92.396111   95.640923   98.942184  102.349083
   76.273781   76.153580   75.973312   75.672958   75.372726   75.072624   74.772636   74.472778   74.173035   73.885406   73.873444   73.645760   73.418243   73.190895   72.963707   72.736687   72.518890   72.509857   72.485451   72.467110   72.454849   72.484558   72.665070   73.360657   74.350716   75.735695   77.476883   79.562424   81.953568   84.305962   86.908081   89.756081   92.792542   95.975586   98.969437  102.043839  105.248489
   83.144539   83.024307   82.844002   82.543587   82.243294   81.943115   81.643066   81.343140   81.043327   80.755630   80.743668   80.515892   80.288284   80.060844   79.833565   79.606445   79.388565   79.379524   79.351868   79.329666   79.312965   79.311577   79.446648   79.992126   80.756607   81.875809   83.324127   85.105827   87.191185   89.206078   91.499184   94.061592   96.831795   99.767097  102.505974  105.349129  108.347046
   90.013809   89.893555   89.713196   89.412712   89.112343   88.812096   88.511971   88.211967   87.912086   87.624313   87.612343   87.384468   87.156761   86.929222   86.701843   86.474617   86.256638   86.247597   86.216728   86.190842   86.169952   86.140350   86.235283   86.644600   87.202980   88.080116   89.260399   90.762115   92.563164   94.251472   96.249557   98.537651  101.049690  103.741936  106.225594  108.836082  111.624565
   96.881439   96.761147   96.580742   96.280174   95.979729   95.679398   95.379189   95.079109   94.779144   94.491287   94.479317   94.251335   94.023521   93.795868   93.568375   93.341042   93.122948   93.113899   93.079857   93.050415   93.025528   92.969917   93.028793   93.310432   93.677490   94.331100   95.263824   96.506187   98.042351   99.412170  101.130264  103.156425  105.419746  107.875572  110.104156  112.484245  115.062683
  103.747261  103.626938  103.446480  103.145828  102.845291  102.544876  102.244576  101.944405  101.644348  101.356415  101.344437  101.116333  100.888397  100.660629  100.433006  100.205551   99.987343   99.978294   99.941116   99.908195   99.879471   99.799538   99.825531   99.983360  100.170708  100.615097  101.317207  102.318192  103.606873  104.662666  106.116508  107.893784  109.918777  112.146233  114.119827  116.272568  118.644569
  110.611130  110.490768  110.310257  110.009506  109.708870  109.408363  109.107971  108.807701  108.507545  108.219521  108.207542  107.979301  107.751244  107.523338  107.295593  107.068008  106.849670  106.840614  106.800331  106.763985  106.731575  106.628639  106.624260  106.658180  106.675125  106.921127  107.406853  108.181999  109.238319  109.981194  111.187340  112.729149  114.526665  116.534218  118.252937  120.181633  122.353081
  117.472885  117.352478  117.171913  116.871056  116.570320  116.269707  115.969215  115.668839  115.368584  115.080452  115.068474  114.840096  114.611900  114.383858  114.155968  113.928238  113.709770  113.700706  113.657333  113.617630  113.581619  113.456757  113.424042  113.330956  113.184624  113.240082  113.521515  114.084335  114.921753  115.348686  116.325104  117.644691  119.225662  121.022324  122.485321  124.194649  126.170685
  124.332367  124.211922  124.031288  123.730324  123.429482  123.128754  122.828148  122.527664  122.227303  121.939064  121.927078  121.698555  121.470207  121.242012  121.013977  120.786102  120.567482  120.558411  120.511971  120.468971  120.429428  120.283501  120.224113  119.998207  119.693901  119.564262  119.651962  120.014175  120.644943  120.750099  121.515038  122.625374  124.000526  125.595459  126.799957  128.296875  130.082413
  131.189423  131.068924  130.888229  130.587143  130.286194  129.985352  129.684631  129.384018  129.083542  128.795181  128.783188  128.554520  128.326004  128.097656  127.869469  127.641426  127.422653  127.413582  127.364075  127.317818  127.274826  127.108543  127.023865  126.656349  126.197571  125.886963  125.790421  125.962425  126.397621  126.173088  126.744095  127.658562  128.838226  130.240387  131.181305  132.475067  134.075500
  144.895630  144.775040  144.594177  144.292847  143.991638  143.690536  143.389557  143.088699  142.787949  142.499359  142.487350  142.258331  142.029480  141.800797  141.572250  141.343857  141.124756  141.115662  141.060089  141.007431  140.957687  140.752426  140.620438  139.930054  139.166458  138.505188  138.065582  137.884476  137.518784  137.049561  137.279877  137.838974  138.658279  139.700089  140.087341  141.008224  142.262878
  158.590271  158.469559  158.288528  157.986923  157.685425  157.384048  157.082779  156.781647  156.480606  156.191742  156.179718  155.950333  155.721100  155.492020  155.263107  155.034332  154.814850  154.805756  154.744141  154.685165  154.628784  154.386490  154.210403  153.119736  152.048691  151.057068  150.303329  149.801147  148.588486  147.930786  147.870804  148.115204  148.611008  149.325211  149.106323  149.708603  150.656754
  172.272095  172.151276  171.970062  171.668137  171.366333  171.064636  170.763062  170.461609  170.160263  169.871078  169.859055  169.629242  169.399597  169.170105  168.940765  168.711563  168.491684  168.482559  168.414902  168.349609  168.286728  168.009186  167.591660  166.189804  164.803299  163.514053  162.471527  161.548553  159.622208  158.789093  158.474274  158.438156  158.641479  158.564667  158.174515  158.512146  159.189865
  185.939774  185.818802  185.637390  185.335129  185.032990  184.730942  184.429031  184.127228  183.825531  183.536026  183.523987  183.293716  183.063614  182.833664  182.603851  182.374191  182.153854  182.144714  182.071045  181.999603  181.930405  181.569046  180.800980  179.100693  177.405746  175.853683  174.545715  172.595047  170.608475  169.606232  169.061020  168.771545  168.708435  167.777695  167.257156  167.373444  167.815094
  199.592041  199.470932  199.289307  198.986679  198.684158  198.381760  198.079483  197.777298  197.475250  197.185379  197.173325  196.942581  196.711990  196.481552  196.251251  196.021103  195.800308  195.791153  195.711609  195.634201  195.558914  194.759552  193.833588  191.812378  189.849701  188.059204  185.982727  183.595520  181.535522  180.368362  179.610657  179.087967  178.779633  176.973389  176.335541  176.261658  176.499557
  213.228043  213.106781  212.924911  212.621902  212.319016  212.016235  211.713562  211.407898  211.095825  210.796219  210.783768  210.539734  210.295654  210.051544  209.807373  209.563156  209.328644  209.318909  209.133224  208.943665  208.750351  207.730453  206.628647  204.320831  202.130585  199.737579  196.985153  194.536697  192.391815  191.062897  190.106293  189.366669  188.060684  186.146927  185.398773  185.155441  185.217834
  226.370407  226.243179  226.052322  225.734207  225.416046  225.097839  224.779602  224.461319  224.142975  223.837341  223.824631  223.572525  223.320328  223.068024  222.815613  222.563065  222.320526  222.310455  222.083847  221.853561  221.619858  220.414398  219.166901  216.637756  213.826233  210.733597  207.926651  205.405365  203.166168  201.678574  200.533585  199.441574  197.238968  195.293121  194.440002  194.039169  193.952164
  239.126465  238.996368  238.801224  238.475983  238.150726  237.825455  237.500153  237.174850  236.849548  236.537231  236.524231  236.263474  236.002670  235.741837  235.480957  235.220047  234.969513  234.959122  234.698624  234.436783  234.173691  232.842178  231.487915  228.187012  224.808899  221.665359  218.792831  216.188766  213.848282  212.205215  210.880203  208.620331  206.390305  204.406494  203.451248  202.908127  202.690018
  251.574615  251.442551  251.244461  250.914322  250.584198  250.254074  249.923965  249.593857  249.263763  248.946869  248.933701  248.667038  248.400391  248.133713  247.867035  247.600342  247.344299  247.333679  247.051147  246.767792  246.460251  244.610641  242.770691  239.150146  235.722412  232.517609  229.569717  226.875259  224.428680  222.633270  220.264374  217.771759  215.508789  213.482803  212.421844  211.760498  211.422150
  263.157593  263.016235  262.804199  262.450867  262.097595  261.744354  261.391174  261.038055  260.684967  260.346069  260.331970  260.037445  259.742981  259.448608  259.154266  258.859985  258.577545  258.565826  258.190186  257.814880  257.439941  255.570129  253.708176  250.037949  246.550842  243.275513  240.244781  237.454422  234.898438  232.151932  229.412170  226.889725  224.589630  222.518311  221.346909  220.593246  220.141754
  274.097015  273.955170  273.742432  273.387939  273.033478  272.679047  272.324677  271.970337  271.616058  271.276001  271.261841  270.965881  270.669952  270.374115  270.078308  269.782532  269.498657  269.486877  269.106537  268.726501  268.346710  266.451752  264.563049  260.833801  257.278809  253.926010  250.806824  247.857040  244.334824  241.292877  238.525269  235.969193  233.628952  231.503052  230.235748  229.402542  228.843262
  284.952484  284.810089  284.596466  284.240509  283.884613  283.528717  283.172882  282.817108  282.461334  282.119843  282.105652  281.807892  281.510223  281.212555  280.914978  280.617401  280.331787  280.319946  279.933960  279.548187  279.162659  277.238007  275.318146  271.522369  267.893036  264.457336  260.764038  257.007507  253.465439  250.397446  247.598724  245.005981  242.616745  240.428467  239.093399  238.184601  237.521866
  295.705902  295.562805  295.348206  294.990570  294.632935  294.275360  293.917847  293.560333  293.202881  292.859741  292.845459  292.545654  292.245911  291.946198  291.646515  291.346893  291.059265  291.047333  290.654907  290.262695  289.870636  287.912689  285.958466  282.090149  278.088135  273.887695  269.899414  266.122894  262.557678  259.460999  256.627747  253.988739  251.543045  249.311523  247.920685  246.935806  246.173325
  306.341217  306.197388  305.981659  305.622101  305.262604  304.903137  304.543701  304.184296  303.824921  303.479950  303.465607  303.163513  302.861481  302.559479  302.257507  301.955566  301.665710  301.653687  301.254242  300.854919  300.455750  298.461670  296.179260  291.622559  287.222748  283.004883  278.996674  275.197723  271.607147  268.477234  265.598480  262.909393  260.425781  258.160919  256.715881  255.652618  254.794006
  316.308441  316.156860  315.929535  315.550659  315.171844  314.793060  314.414307  314.035583  313.656921  313.293427  313.278290  312.953522  312.628784  312.304108  311.979492  311.654907  311.343323  311.330383  310.865448  310.400787  309.936462  307.619080  305.309021  300.736359  296.318787  292.081268  288.051178  284.226807  280.604370  277.430145  274.509125  271.787506  269.274292  266.977081  265.475494  264.332153  263.380737
  325.427368  325.275604  325.047974  324.668640  324.289337  323.910095  323.530853  323.151672  322.772522  322.408569  322.393433  322.068085  321.742798  321.417542  321.092346  320.767181  320.455078  320.442139  319.975555  319.509338  319.043365  316.717743  314.399170  309.808624  305.371490  301.111633  297.054230  293.195007  289.535187  286.328156  283.379456  280.631378  278.088898  275.757294  274.194580  272.971985  271.930573
  334.504974  334.353027  334.125092  333.745209  333.365387  332.985596  332.605835  332.226105  331.846436  331.481964  331.466797  331.140839  330.814911  330.489044  330.163208  329.837433  329.524719  329.511749  329.043427  328.575409  328.107666  325.772949  323.444885  318.833527  314.371399  310.080566  305.989929  302.102203  298.418732  295.188385  292.215607  289.440582  286.866669  284.496674  282.869934  281.569580  280.440979
  343.535828  343.383606  343.155304  342.774780  342.394318  342.013916  341.633514  341.253143  340.872803  340.507721  340.492554  340.165802  339.839142  339.512512  339.185913  338.859344  338.545898  338.532867  338.062378  337.592133  337.122131  334.775513  332.434448  327.794189  323.303040  318.987549  314.876007  310.969025  307.266541  304.014130  301.016113  298.211700  295.602325  293.190094  291.499695  290.122620  288.909485
  352.503632  352.351074  352.122223  351.740875  351.359558  350.978241  350.596985  350.215759  349.834564  349.468658  349.453430  349.125702  348.798035  348.470398  348.142792  347.815216  347.500793  347.487762  347.014465  346.541504  346.068756  343.709015  341.355896  336.695190  332.186157  327.853912  323.725708  319.801025  316.079010  312.802948  309.776855  306.938965  304.290833  301.835693  300.081543  298.629059  297.333893
  361.408722  361.255951  361.026764  360.644867  360.262970  359.881104  359.499298  359.117523  358.735779  358.369354  358.354095  358.025726  357.697418  357.369171  357.040924  356.712738  356.397736  356.384644  355.909698  355.435028  354.960632  352.592865  350.232056  345.556732  341.032990  336.685120  332.539856  328.596222  324.852692  321.549744  318.491608  315.617828  312.930267  310.431152  308.613312  307.087128  305.711731
  370.273102  370.120148  369.890717  369.508362  369.126068  368.743774  368.361542  367.979340  367.597168  367.230316  367.215057  366.886200  366.557404  366.228668  365.899933  365.571259  365.255798  365.242706  364.766357  364.290375  363.814636  361.440094  359.072418  354.382874  349.843781  345.479126  341.314972  337.349792  333.581451  330.248322  327.156738  324.246338  321.518188  318.974182  317.093353  315.494843  314.040741
  379.101807  378.948669  378.718994  378.336243  377.953491  377.570801  377.188141  376.805481  376.422913  376.055634  376.040375  375.710999  375.381714  375.052460  374.723236  374.394073  374.078094  374.064972  373.587250  373.109863  372.632721  370.251007  367.876007  363.170990  358.614777  354.230896  350.044891  346.055176  342.260223  338.896149  335.770142  332.821869  330.052277  327.463043  325.520020  323.850037  322.319275
  387.892487  387.739166  387.509216  387.125977  386.742767  386.359589  385.976471  385.593353  385.210297  384.842560  384.827271  384.497375  384.167511  383.837708  383.507935  383.178192  382.861694  382.848541  382.369293  381.890320  381.411591  379.021820  376.638458  371.915497  367.339417  362.933716  358.724182  354.709229  350.886841  347.490692  344.329132  341.342285  338.530884  335.896240  333.891266  332.150848  330.546387
  396.639618  396.486084  396.255798  395.872009  395.488251  395.104553  394.720856  394.337189  393.953583  393.585327  393.570007  393.239441  392.908936  392.578461  392.248047  391.917664  391.600525  391.587341  391.106262  390.625458  390.144897  387.745789  385.352753  380.609833  376.012634  371.584473  367.350708  363.309448  359.458496  356.029358  352.831665  349.805878  346.952332  344.271759  342.205139  340.396576  338.721008
  405.336304  405.182526  404.951904  404.567505  404.183136  403.798828  403.414520  403.030273  402.646057  402.277222  402.261871  401.930603  401.599426  401.268250  400.937103  400.606018  400.288208  400.275024  399.791992  399.309235  398.826752  396.417786  394.014801  389.251312  384.632233  380.180603  375.921509  371.853027  367.972931  364.510315  361.276123  358.210876  355.314545  352.587585  350.460846  348.586578  346.841766
  413.979675  413.825653  413.594635  413.209625  412.824646  412.439697  412.054779  411.669891  411.285034  410.915619  410.900238  410.568268  410.236328  409.904419  409.572571  409.240723  408.922211  408.908997  408.423950  407.939209  407.454681  405.035461  402.622040  397.837036  393.195129  388.719238  384.434235  380.338104  376.428375  372.931793  369.660431  366.555054  363.615601  360.842987  358.658142  356.719727  354.907318
  422.566772  422.412506  422.181091  421.795441  421.409790  421.024200  420.638641  420.253082  419.867584  419.497528  419.482117  419.149384  418.816681  418.484009  418.151398  417.818787  417.499542  417.486298  416.999146  416.512268  416.025635  413.595764  411.171509  406.364319  401.699036  397.198425  392.887085  388.762787  384.822815  381.291534  377.982361  374.836853  371.855194  369.037933  366.796112  364.794891  362.916473
  431.094818  430.940277  430.708466  430.322144  429.935822  429.549561  429.163300  428.777100  428.390900  428.020203  428.004791  427.671234  427.337769  427.004303  426.670898  426.337524  426.017487  426.004211  425.514923  425.025879  424.537079  422.096283  419.661011  414.831207  410.142151  405.616302  401.277985  397.124756  393.153870  389.587555  386.241028  383.056305  380.033081  377.171539  374.873657  372.810974  370.868164
  439.561829  439.406982  439.174774  438.787750  438.400757  438.013794  437.626862  437.239960  436.853088  436.481689  436.466248  436.131927  435.797638  435.463379  435.129150  434.794983  434.474182  434.460876  433.969391  433.478149  432.987122  430.535217  428.088654  423.235657  418.522156  413.970398  409.604462  405.421997  401.420319  397.819672  394.436493  391.212860  388.148315  385.242798  382.889801  380.767029  378.761627
  447.965637  447.810516  447.577881  447.190155  446.802460  446.414764  446.027130  445.639496  445.251923  444.879852  444.864380  444.529236  444.194122  443.859039  443.523987  443.188965  442.867371  442.854034  442.360291  441.866791  441.373505  438.910126  436.451935  431.575134  426.836670  422.258759  417.865417  413.654236  409.622345  405.987671  402.567902  399.305511  396.199890  393.250763  390.843750  388.662415  386.596161
  456.303650  456.148254  455.915161  455.526703  455.138275  454.749878  454.361481  453.973145  453.584839  453.212067  453.196564  452.860535  452.524597  452.188660  451.852753  451.516876  451.194489  451.181122  450.685059  450.189240  449.693604  447.218567  444.748657  439.848053  435.084961  430.481384  426.061035  421.821259  417.759125  414.090454  410.634247  407.333313  404.186890  401.194733  398.734924  396.496613  394.371124
  464.574280  464.418610  464.185089  463.795898  463.406738  463.017609  462.628510  462.239441  461.850403  461.476929  461.461395  461.124542  460.787750  460.450989  460.114227  459.777527  459.454315  459.440887  458.942566  458.444458  457.946564  455.460083  452.978607  448.054565  443.267059  438.637848  434.190399  429.921997  425.829620  422.127045  418.634583  415.295441  412.108795  409.074280  406.562958  404.269073  402.085907
  472.777740  472.621765  472.387787  471.997894  471.608032  471.218170  470.828369  470.438568  470.048798  469.674652  469.659088  469.321381  468.983765  468.646149  468.308594  467.971039  467.647034  467.633575  467.132965  466.632599  466.132416  463.634521  461.141510  456.193970  451.381927  446.727020  442.252441  437.955475  433.832886  430.096619  426.568268  423.191467  419.965240  416.889069  414.327423  411.979309  409.739594
  480.913177  480.756927  480.522522  480.131927  479.741302  479.350739  478.960205  478.569672  478.179169  477.804321  477.788727  477.450226  477.111755  476.773285  476.434875  476.096497  475.771667  475.758179  475.255310  474.752655  474.250214  471.740814  469.236267  464.265137  459.428528  454.747894  450.246246  445.920776  441.768280  437.998718  434.434998  431.021057  427.755859  424.638794  422.027832  419.626465  417.331360
  488.979523  488.822968  488.588135  488.196808  487.805481  487.414185  487.022888  486.631653  486.240417  485.864868  485.849243  485.509888  485.170563  484.831268  484.492004  484.152771  483.827148  483.813629  483.308472  482.803528  482.298798  479.777924  477.261780  472.267059  467.405945  462.699707  458.171204  453.817535  449.635437  445.833038  442.234436  438.783936  435.480377  432.322876  429.663391  427.209808  424.860870
  496.975739  496.818878  496.583618  496.191559  495.799500  495.407471  495.015442  494.623474  494.231506  493.855255  493.839630  493.499390  493.159241  492.819092  492.479004  492.138916  491.812469  491.798920  491.291473  490.784271  490.277252  487.744904  485.217224  480.199097  475.313660  470.582062  466.027008  461.645477  457.434143  453.599335  449.966339  446.479706  443.138123  439.940643  437.233459  434.729248  432.328339
  504.901154  504.744019  504.508331  504.115540  503.722748  503.329987  502.937256  502.544556  502.151855  501.774902  501.759247  501.418182  501.077179  500.736206  500.395264  500.054352  499.727081  499.713501  499.203796  498.694336  498.185059  495.641357  493.102234  488.060913  483.151398  478.394745  473.813385  469.404327  465.164062  461.297180  457.630066  454.107605  450.728394  447.491608  444.738281  442.185089  439.733582
  512.755493  512.598083  512.362000  511.968445  511.574951  511.181458  510.788025  510.394592  510.001190  509.623535  509.607819  509.265930  508.924103  508.582306  508.240509  507.898773  507.570709  507.557098  507.045166  506.533447  506.021942  503.466980  500.916565  495.852264  490.918945  486.137451  481.530060  477.093628  472.824615  468.925873  465.224915  461.667114  458.251190  454.976227  452.178131  449.577118  447.076111
  520.538574  520.380859  520.144287  519.750061  519.355835  518.961670  518.567505  518.173340  517.779236  517.400879  517.385132  517.042419  516.699768  516.357117  516.014526  515.671936  515.343079  515.329407  514.815308  514.301392  513.787659  511.221558  508.659912  503.572815  498.615845  493.809662  489.176331  484.712677  480.415100  476.484894  472.750854  469.158722  465.707062  462.394745  459.552765  456.904938  454.355438
  528.249939  528.091919  527.854980  527.460022  527.065063  526.670166  526.275269  525.880432  525.485596  525.106567  525.090820  524.747253  524.403809  524.060364  523.716919  523.373474  523.043823  523.030151  522.513855  521.997742  521.481750  518.904602  516.331787  511.221985  506.241425  501.410645  496.751587  492.261078  487.935577  483.974792  480.208527  476.582764  473.095978  469.746857  466.861816  464.168060  461.570892
  535.888977  535.730713  535.493286  535.097595  534.701965  534.306335  533.910767  533.515198  533.119629  532.739929  532.724121  532.379761  532.035461  531.691223  531.346924  531.002686  530.672241  530.658569  530.140015  529.621704  529.103577  526.515381  523.931396  518.799072  513.795166  508.940277  504.256134  499.739502  495.386719  491.395905  487.597931  483.939026  480.417572  477.032196  474.104767  471.365875  468.722290
  543.455017  543.296448  543.058655  542.662292  542.265930  541.869629  541.473328  541.077026  540.680786  540.300354  540.284546  539.939392  539.594299  539.249207  538.904114  538.559082  538.227844  538.214111  537.693420  537.172913  536.652588  534.053528  531.458740  526.304382  521.277832  516.399353  511.690613  507.148224  502.768494  498.748047  494.918762  491.227142  487.671417  484.250183  481.281219  478.498413  475.809784
  550.948669  550.789795  550.551575  550.154541  549.757507  549.360474  548.963501  548.566528  548.169556  547.788513  547.772705  547.426697  547.080811  546.734924  546.389038  546.043213  545.711243  545.697449  545.174683  544.652100  544.129639  541.520020  538.914490  533.738525  528.689636  523.787903  519.054810  514.487000  510.080627  506.030884  502.170593  498.446564  494.857056  491.400757  488.391388  485.565979  482.833435
  558.370361  558.211304  557.972656  557.574890  557.177185  556.779480  556.381836  555.984192  555.586548  555.204834  555.188965  554.842224  554.495544  554.148865  553.802185  553.455566  553.122864  553.109009  552.584167  552.059509  551.534973  548.914856  546.298828  541.101501  536.030457  531.105652  526.348450  521.755432  517.322632  513.243835  509.352966  505.597198  501.974762  498.484283  495.435577  492.568451  489.792786
