#
# iasp91 travel-time table for sPg
#
# number of distance and depth samples
31 30
# delta samples
0.025 0.050 0.100 0.250 0.500 0.750 1.000 1.500 2.000 2.500 3.000 3.500 4.000 4.500 5.000 5.500 6.000 6.500 7.000 7.500 8.000 8.500 9.000 10.000 11.000 
12.000 13.000 14.000 15.000 16.000 17.000 
# depth samples
    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000   20.000000   22.500000   25.000000   27.500000   30.000000   32.500000   34.900000   35.000000   40.000000   45.000000   50.000000   75.000000  100.000000  150.000000  200.000000  250.000000  300.000000  350.000000  400.000000  450.000000  500.000000
#
# travel times (rows - delta, columns - depth)
#
   19.171131   19.171143   19.171160   19.171175   19.171192   19.171207   19.171225   19.171240   19.171253   19.171253   19.171270   19.171288   19.171305   19.171320   19.171335   19.171349   19.171349   19.171389   19.171423   19.171453   19.171535 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.170815   19.170828   19.170851   19.170874   19.170895   19.170918   19.170938   19.170959   19.170980   19.170980   19.171005   19.171028   19.171051   19.171074   19.171097   19.171118   19.171118   19.171177   19.171232   19.171284   19.171469   19.171537 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.169905   19.169926   19.169960   19.169994   19.170029   19.170061   19.170095   19.170128   19.170158   19.170160   19.170198   19.170237   19.170273   19.170311   19.170347   19.170382   19.170382   19.170483   19.170578   19.170670   19.171061   19.171341 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.168633   19.168659   19.168707   19.168753   19.168798   19.168842   19.168888   19.168932   19.168974   19.168976   19.169029   19.169081   19.169132   19.169182   19.169233   19.169281   19.169283   19.169422   19.169559   19.169691   19.170290   19.170780   19.171406 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.166996   19.167030   19.167088   19.167145   19.167202   19.167259   19.167316   19.167372   19.167425   19.167429   19.167494   19.167561   19.167625   19.167690   19.167755   19.167816   19.167818   19.167999   19.168177   19.168348   19.169153   19.169853   19.170912   19.171467 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.164993   19.165035   19.165106   19.165174   19.165243   19.165312   19.165380   19.165447   19.165512   19.165516   19.165596   19.165676   19.165754   19.165834   19.165913   19.165987   19.165991   19.166212   19.166428   19.166641   19.167652   19.168562   19.170055   19.171059   19.171518 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.162628   19.162678   19.162758   19.162838   19.162920   19.163000   19.163080   19.163158   19.163235   19.163239   19.163332   19.163427   19.163519   19.163612   19.163706   19.163794   19.163797   19.164059   19.164316   19.164570   19.165787   19.166908   19.168833   19.170286   19.171221 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.159897   19.159954   19.160046   19.160139   19.160231   19.160322   19.160414   19.160505   19.160593   19.160597   19.160706   19.160812   19.160921   19.161028   19.161133   19.161236   19.161240   19.161541   19.161840   19.162134   19.163557   19.164888   19.167244   19.169147   19.170559   19.171394 -999.000000 -999.000000 -999.000000 -999.000000
   19.156801   19.156864   19.156969   19.157074   19.157177   19.157280   19.157383   19.157488   19.157585   19.157589   19.157711   19.157833   19.157955   19.158075   19.158197   19.158312   19.158318   19.158659   19.158998   19.159334   19.160963   19.162502   19.165293   19.167645   19.169529   19.170887   19.171520 -999.000000 -999.000000 -999.000000
   19.153339   19.153410   19.153526   19.153643   19.153757   19.153873   19.153988   19.154102   19.154213   19.154217   19.154354   19.154490   19.154625   19.154760   19.154894   19.155024   19.155029   19.155411   19.155790   19.156168   19.158001   19.159752   19.162975   19.165775   19.168137   19.170015   19.171227 -999.000000 -999.000000 -999.000000
   19.149513   19.149590   19.149717   19.149845   19.149973   19.150099   19.150227   19.150352   19.150473   19.150478   19.150629   19.150778   19.150928   19.151077   19.151226   19.151369   19.151375   19.151798   19.152218   19.152634   19.154675   19.156635   19.160292   19.163542   19.166378   19.168777   19.170568   19.171488 -999.000000 -999.000000
   19.145321   19.145405   19.145544   19.145683   19.145821   19.145960   19.146099   19.146236   19.146370   19.146374   19.146538   19.146702   19.146866   19.147030   19.147192   19.147348   19.147354   19.147818   19.148277   19.148735   19.150982   19.153152   19.157242   19.160940   19.164253   19.167173   19.169544   19.171114 -999.000000 -999.000000
   19.140764   19.140854   19.141006   19.141157   19.141306   19.141457   19.141607   19.141756   19.141901   19.141907   19.142084   19.142262   19.142439   19.142616   19.142794   19.142963   19.142969   19.143473   19.143974   19.144472   19.146923   19.149303   19.153824   19.157974   19.161760   19.165205   19.168154   19.170376 -999.000000 -999.000000
   19.135843   19.135941   19.136105   19.136267   19.136429   19.136589   19.136751   19.136913   19.137068   19.137074   19.137266   19.137457   19.137650   19.137840   19.138031   19.138214   19.138222   19.138763   19.139305   19.139843   19.142498   19.145086   19.150040   19.154638   19.158901   19.162868   19.166395   19.169270   19.171392 -999.000000
   19.130560   19.130665   19.130838   19.131012   19.131186   19.131359   19.131533   19.131704   19.131870   19.131878   19.132084   19.132290   19.132494   19.132700   19.132904   19.133101   19.133108   19.133692   19.134272   19.134851   19.137709   19.140505   19.145887   19.150936   19.155676   19.160164   19.164272   19.167799   19.170885 -999.000000
   19.124912   19.125023   19.125208   19.125393   19.125578   19.125763   19.125948   19.126133   19.126310   19.126318   19.126537   19.126757   19.126976   19.127195   19.127413   19.127623   19.127632   19.128254   19.128876   19.129494   19.132555   19.135559   19.141371   19.146866   19.152081   19.157091   19.161779   19.165960   19.170010 -999.000000
   19.118898   19.119019   19.119215   19.119411   19.119608   19.119804   19.120001   19.120197   19.120386   19.120394   19.120626   19.120859   19.121094   19.121326   19.121557   19.121780   19.121790   19.122452   19.123114   19.123772   19.127037   19.130249   19.136488   19.142427   19.148115   19.153650   19.158918   19.163752   19.168768 -999.000000
   19.112524   19.112648   19.112858   19.113066   19.113274   19.113482   19.113689   19.113897   19.114096   19.114105   19.114351   19.114599   19.114845   19.115093   19.115339   19.115574   19.115585   19.116287   19.116987   19.117687   19.121153   19.124571   19.131239   19.137623   19.143784   19.149837   19.155687   19.161175   19.167156   19.171398
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.112122   19.119640   19.126913   19.134014   19.141106   19.148113   19.154911   19.162821   19.170021
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.114731   19.122772   19.130898   19.139055   19.147156   19.156996   19.167156
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.119209   19.128513   19.137909   19.149662   19.162777
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.116484   19.127171   19.140820   19.156860
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.114931   19.130459   19.149382
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.118572   19.140322
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.129665
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.117395
#
# dtdh (rows - delta, columns - depth)
#
    0.242572    0.242543 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.242572    0.242543    0.242495    0.242447 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.242572    0.242543    0.242495    0.242447    0.242399    0.242350    0.242302 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.242572    0.242544    0.242495    0.242447    0.242399    0.242350    0.242302    0.242253    0.242207    0.202971    0.202913    0.202854    0.202796    0.202738    0.202679    0.202623    0.141393 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.242573    0.242544    0.242496    0.242448    0.242399    0.242351    0.242302    0.242254    0.242207    0.202971    0.202913    0.202855    0.202797    0.202738    0.202680    0.202624    0.141393    0.141085    0.140776    0.140467 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.242575    0.242546    0.242498    0.242449    0.242401    0.242352    0.242304    0.242255    0.242208    0.202973    0.202915    0.202856    0.202798    0.202740    0.202681    0.202625    0.141395    0.141087    0.140777    0.140467    0.138904 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.242577    0.242548    0.242500    0.242451    0.242403    0.242354    0.242306    0.242257    0.242210    0.202975    0.202917    0.202858    0.202800    0.202741    0.202683    0.202627    0.141397    0.141089    0.140780    0.140469    0.138905    0.137317 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.242583    0.242554    0.242505    0.242457    0.242408    0.242360    0.242311    0.242262    0.242215    0.202981    0.202923    0.202864    0.202806    0.202747    0.202689    0.202632    0.141406    0.141097    0.140787    0.140476    0.138909    0.137319 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.242591    0.242562    0.242513    0.242465    0.242416    0.242367    0.242319    0.242270    0.242223    0.202990    0.202932    0.202873    0.202815    0.202756    0.202697    0.202641    0.141418    0.141109    0.140798    0.140487    0.138918    0.137326    0.134441 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.242601    0.242572    0.242524    0.242475    0.242426    0.242378    0.242329    0.242280    0.242233    0.203002    0.202944    0.202885    0.202826    0.202768    0.202709    0.202652    0.141434    0.141124    0.140814    0.140502    0.138931    0.137337    0.134447    0.131716 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.242614    0.242585    0.242536    0.242488    0.242439    0.242390    0.242341    0.242292    0.242245    0.203017    0.202958    0.202900    0.202841    0.202782    0.202723    0.202666    0.141454    0.141144    0.140833    0.140521    0.138948    0.137352    0.134458    0.131721    0.123411 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.242629    0.242600    0.242551    0.242503    0.242454    0.242405    0.242356    0.242307    0.242260    0.203034    0.202976    0.202917    0.202858    0.202799    0.202740    0.202683    0.141479    0.141168    0.140857    0.140545    0.138969    0.137371    0.134472    0.131731    0.123415 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.242647    0.242617    0.242569    0.242520    0.242471    0.242422    0.242373    0.242324    0.242277    0.203055    0.202996    0.202937    0.202878    0.202819    0.202760    0.202703    0.141507    0.141196    0.140884    0.140572    0.138995    0.137395    0.134492    0.131745    0.123424    0.113798 -999.000000 -999.000000 -999.000000 -999.000000
    0.242666    0.242637    0.242588    0.242540    0.242491    0.242442    0.242393    0.242344    0.242296    0.203078    0.203019    0.202960    0.202901    0.202842    0.202783    0.202726    0.141539    0.141228    0.140916    0.140603    0.139025    0.137422    0.134515    0.131764    0.123438    0.113806    0.103687 -999.000000 -999.000000 -999.000000
    0.242688    0.242659    0.242610    0.242562    0.242513    0.242463    0.242414    0.242365    0.242318    0.203104    0.203045    0.202986    0.202927    0.202867    0.202808    0.202751    0.141576    0.141264    0.140952    0.140639    0.139058    0.137454    0.134543    0.131788    0.123457    0.113819    0.103692 -999.000000 -999.000000 -999.000000
    0.242713    0.242684    0.242635    0.242586    0.242537    0.242488    0.242439    0.242389    0.242342    0.203132    0.203073    0.203014    0.202955    0.202896    0.202836    0.202779    0.141616    0.141304    0.140992    0.140678    0.139096    0.137491    0.134576    0.131816    0.123480    0.113837    0.103703    0.092883 -999.000000 -999.000000
    0.242740    0.242710    0.242661    0.242612    0.242563    0.242514    0.242465    0.242416    0.242369    0.203164    0.203105    0.203046    0.202986    0.202927    0.202867    0.202810    0.141660    0.141349    0.141036    0.140722    0.139138    0.137531    0.134613    0.131848    0.123509    0.113861    0.103720    0.092890 -999.000000 -999.000000
    0.242769    0.242739    0.242690    0.242641    0.242592    0.242543    0.242494    0.242445    0.242397    0.203198    0.203139    0.203080    0.203020    0.202961    0.202901    0.202844    0.141709    0.141397    0.141084    0.140769    0.139185    0.137576    0.134654    0.131885    0.123543    0.113891    0.103743    0.092904 -999.000000 -999.000000
    0.242800    0.242771    0.242722    0.242673    0.242624    0.242574    0.242525    0.242476    0.242428    0.203235    0.203176    0.203117    0.203057    0.202998    0.202938    0.202881    0.141761    0.141449    0.141135    0.140821    0.139235    0.137625    0.134699    0.131927    0.123582    0.113926    0.103773    0.092925    0.056739 -999.000000
