#
# iasp91 travel-time table for I
#
# number of distance and depth samples
181 6
# delta samples
0.000 1.000 2.000 3.000 4.000 5.000 6.000 7.000 8.000 9.000 10.000 11.000 12.000 13.000 14.000 15.000 16.000 17.000 18.000 19.000 20.000 21.000 22.000 23.000 24.000
25.000 26.000 27.000 28.000 29.000 30.000 31.000 32.000 33.000 34.000 35.000 36.000 37.000 38.000 39.000 40.000 41.000 42.000 43.000 44.000 45.000 46.000 47.000 48.000 49.000
50.000 51.000 52.000 53.000 54.000 55.000 56.000 57.000 58.000 59.000 60.000 61.000 62.000 63.000 64.000 65.000 66.000 67.000 68.000 69.000 70.000 71.000 72.000 73.000 74.000
75.000 76.000 77.000 78.000 79.000 80.000 81.000 82.000 83.000 84.000 85.000 86.000 87.000 88.000 89.000 90.000 91.000 92.000 93.000 94.000 95.000 96.000 97.000 98.000 99.000
100.000 101.000 102.000 103.000 104.000 105.000 106.000 107.000 108.000 109.000 110.000 111.000 112.000 113.000 114.000 115.000 116.000 117.000 118.000 119.000 120.000 121.000 122.000 123.000 124.000
125.000 126.000 127.000 128.000 129.000 130.000 131.000 132.000 133.000 134.000 135.000 136.000 137.000 138.000 139.000 140.000 141.000 142.000 143.000 144.000 145.000 146.000 147.000 148.000 149.000
150.000 151.000 152.000 153.000 154.000 155.000 156.000 157.000 158.000 159.000 160.000 161.000 162.000 163.000 164.000 165.000 166.000 167.000 168.000 169.000 170.000 171.000 172.000 173.000 174.000
175.000 176.000 177.000 178.000 179.000 180.000
# depth samples
  -10.000000      0.000000    10.000000   100.000000   300.000000   600.000000
#
# travel times (rows - delta, columns - depth)
#
  6456.194000  6456.194000  6456.194000  6456.194000  6456.194000  6456.194000
  6814.871000  6814.871000  6814.871000  6814.871000  6814.871000  6814.871000
  7173.548000  7173.548000  7173.548000  7173.548000  7173.548000  7173.548000
  7532.226000  7532.226000  7532.226000  7532.226000  7532.226000  7532.226000
  7890.903000  7890.903000  7890.903000  7890.903000  7890.903000  7890.903000
  8440.165000  8440.165000  8440.165000  8440.165000  8440.165000  8440.165000
  8807.129000  8807.129000  8807.129000  8807.129000  8807.129000  8807.129000
  9174.092000  9174.092000  9174.092000  9174.092000  9174.092000  9174.092000
  9541.056000  9541.056000  9541.056000  9541.056000  9541.056000  9541.056000
  9908.020000  9908.020000  9908.020000  9908.020000  9908.020000  9908.020000
 10274.983000 10274.983000 10274.983000 10274.983000 10274.983000 10274.983000
 10641.947000 10641.947000 10641.947000 10641.947000 10641.947000 10641.947000
 11008.911000 11008.911000 11008.911000 11008.911000 11008.911000 11008.911000
 11375.875000 11375.875000 11375.875000 11375.875000 11375.875000 11375.875000
 11742.838000 11742.838000 11742.838000 11742.838000 11742.838000 11742.838000
 12109.802000 12109.802000 12109.802000 12109.802000 12109.802000 12109.802000
 12476.766000 12476.766000 12476.766000 12476.766000 12476.766000 12476.766000
 12843.729000 12843.729000 12843.729000 12843.729000 12843.729000 12843.729000
 13210.693000 13210.693000 13210.693000 13210.693000 13210.693000 13210.693000
 13577.657000 13577.657000 13577.657000 13577.657000 13577.657000 13577.657000
 13944.620000 13944.620000 13944.620000 13944.620000 13944.620000 13944.620000
 14311.584000 14311.584000 14311.584000 14311.584000 14311.584000 14311.584000
 14678.548000 14678.548000 14678.548000 14678.548000 14678.548000 14678.548000
 15045.512000 15045.512000 15045.512000 15045.512000 15045.512000 15045.512000
 15412.475000 15412.475000 15412.475000 15412.475000 15412.475000 15412.475000
 15779.439000 15779.439000 15779.439000 15779.439000 15779.439000 15779.439000
 16146.403000 16146.403000 16146.403000 16146.403000 16146.403000 16146.403000
 16513.366000 16513.366000 16513.366000 16513.366000 16513.366000 16513.366000
 16880.330000 16880.330000 16880.330000 16880.330000 16880.330000 16880.330000
 17247.294000 17247.294000 17247.294000 17247.294000 17247.294000 17247.294000
 17614.257000 17614.257000 17614.257000 17614.257000 17614.257000 17614.257000
 17981.221000 17981.221000 17981.221000 17981.221000 17981.221000 17981.221000
 18348.185000 18348.185000 18348.185000 18348.185000 18348.185000 18348.185000
 18715.149000 18715.149000 18715.149000 18715.149000 18715.149000 18715.149000
 19082.112000 19082.112000 19082.112000 19082.112000 19082.112000 19082.112000
 19449.076000 19449.076000 19449.076000 19449.076000 19449.076000 19449.076000
 19816.040000 19816.040000 19816.040000 19816.040000 19816.040000 19816.040000
 20183.003000 20183.003000 20183.003000 20183.003000 20183.003000 20183.003000
 20549.967000 20549.967000 20549.967000 20549.967000 20549.967000 20549.967000
 20916.931000 20916.931000 20916.931000 20916.931000 20916.931000 20916.931000
 21283.894000 21283.894000 21283.894000 21283.894000 21283.894000 21283.894000
 21650.858000 21650.858000 21650.858000 21650.858000 21650.858000 21650.858000
 22017.822000 22017.822000 22017.822000 22017.822000 22017.822000 22017.822000
 22384.785000 22384.785000 22384.785000 22384.785000 22384.785000 22384.785000
 22751.749000 22751.749000 22751.749000 22751.749000 22751.749000 22751.749000
 23118.713000 23118.713000 23118.713000 23118.713000 23118.713000 23118.713000
 23485.677000 23485.677000 23485.677000 23485.677000 23485.677000 23485.677000
 23852.640000 23852.640000 23852.640000 23852.640000 23852.640000 23852.640000
 24219.604000 24219.604000 24219.604000 24219.604000 24219.604000 24219.604000
 24586.568000 24586.568000 24586.568000 24586.568000 24586.568000 24586.568000
 24953.531000 24953.531000 24953.531000 24953.531000 24953.531000 24953.531000
 25320.495000 25320.495000 25320.495000 25320.495000 25320.495000 25320.495000
 25687.459000 25687.459000 25687.459000 25687.459000 25687.459000 25687.459000
 26054.422000 26054.422000 26054.422000 26054.422000 26054.422000 26054.422000
 26421.386000 26421.386000 26421.386000 26421.386000 26421.386000 26421.386000
 26788.350000 26788.350000 26788.350000 26788.350000 26788.350000 26788.350000
 27155.314000 27155.314000 27155.314000 27155.314000 27155.314000 27155.314000
 27522.277000 27522.277000 27522.277000 27522.277000 27522.277000 27522.277000
 27889.241000 27889.241000 27889.241000 27889.241000 27889.241000 27889.241000
 28256.205000 28256.205000 28256.205000 28256.205000 28256.205000 28256.205000
 28623.168000 28623.168000 28623.168000 28623.168000 28623.168000 28623.168000
 28990.132000 28990.132000 28990.132000 28990.132000 28990.132000 28990.132000
 29357.096000 29357.096000 29357.096000 29357.096000 29357.096000 29357.096000
 29724.059000 29724.059000 29724.059000 29724.059000 29724.059000 29724.059000
 30091.023000 30091.023000 30091.023000 30091.023000 30091.023000 30091.023000
 30457.987000 30457.987000 30457.987000 30457.987000 30457.987000 30457.987000
 30824.950000 30824.950000 30824.950000 30824.950000 30824.950000 30824.950000
 31191.914000 31191.914000 31191.914000 31191.914000 31191.914000 31191.914000
 31558.878000 31558.878000 31558.878000 31558.878000 31558.878000 31558.878000
 31925.842000 31925.842000 31925.842000 31925.842000 31925.842000 31925.842000
 32292.805000 32292.805000 32292.805000 32292.805000 32292.805000 32292.805000
 32659.769000 32659.769000 32659.769000 32659.769000 32659.769000 32659.769000
 33026.733000 33026.733000 33026.733000 33026.733000 33026.733000 33026.733000
 33393.696000 33393.696000 33393.696000 33393.696000 33393.696000 33393.696000
 33760.660000 33760.660000 33760.660000 33760.660000 33760.660000 33760.660000
 34127.624000 34127.624000 34127.624000 34127.624000 34127.624000 34127.624000
 34494.587000 34494.587000 34494.587000 34494.587000 34494.587000 34494.587000
 34861.551000 34861.551000 34861.551000 34861.551000 34861.551000 34861.551000
 35228.515000 35228.515000 35228.515000 35228.515000 35228.515000 35228.515000
 35595.479000 35595.479000 35595.479000 35595.479000 35595.479000 35595.479000
 35962.442000 35962.442000 35962.442000 35962.442000 35962.442000 35962.442000
 36329.406000 36329.406000 36329.406000 36329.406000 36329.406000 36329.406000
 36696.370000 36696.370000 36696.370000 36696.370000 36696.370000 36696.370000
 37063.333000 37063.333000 37063.333000 37063.333000 37063.333000 37063.333000
 37430.297000 37430.297000 37430.297000 37430.297000 37430.297000 37430.297000
 37797.261000 37797.261000 37797.261000 37797.261000 37797.261000 37797.261000
 38164.224000 38164.224000 38164.224000 38164.224000 38164.224000 38164.224000
 38531.188000 38531.188000 38531.188000 38531.188000 38531.188000 38531.188000
 38898.152000 38898.152000 38898.152000 38898.152000 38898.152000 38898.152000
 39265.116000 39265.116000 39265.116000 39265.116000 39265.116000 39265.116000
 39632.079000 39632.079000 39632.079000 39632.079000 39632.079000 39632.079000
 39999.043000 39999.043000 39999.043000 39999.043000 39999.043000 39999.043000
 40366.007000 40366.007000 40366.007000 40366.007000 40366.007000 40366.007000
 40732.970000 40732.970000 40732.970000 40732.970000 40732.970000 40732.970000
 41099.934000 41099.934000 41099.934000 41099.934000 41099.934000 41099.934000
 41466.898000 41466.898000 41466.898000 41466.898000 41466.898000 41466.898000
 41833.861000 41833.861000 41833.861000 41833.861000 41833.861000 41833.861000
 42200.825000 42200.825000 42200.825000 42200.825000 42200.825000 42200.825000
 42567.789000 42567.789000 42567.789000 42567.789000 42567.789000 42567.789000
 42934.752000 42934.752000 42934.752000 42934.752000 42934.752000 42934.752000
 43301.716000 43301.716000 43301.716000 43301.716000 43301.716000 43301.716000
 43668.680000 43668.680000 43668.680000 43668.680000 43668.680000 43668.680000
 44035.644000 44035.644000 44035.644000 44035.644000 44035.644000 44035.644000
 44402.607000 44402.607000 44402.607000 44402.607000 44402.607000 44402.607000
 44769.571000 44769.571000 44769.571000 44769.571000 44769.571000 44769.571000
 45136.535000 45136.535000 45136.535000 45136.535000 45136.535000 45136.535000
 45503.498000 45503.498000 45503.498000 45503.498000 45503.498000 45503.498000
 45870.462000 45870.462000 45870.462000 45870.462000 45870.462000 45870.462000
 46237.426000 46237.426000 46237.426000 46237.426000 46237.426000 46237.426000
 46604.389000 46604.389000 46604.389000 46604.389000 46604.389000 46604.389000
 46971.353000 46971.353000 46971.353000 46971.353000 46971.353000 46971.353000
 47338.317000 47338.317000 47338.317000 47338.317000 47338.317000 47338.317000
 47705.281000 47705.281000 47705.281000 47705.281000 47705.281000 47705.281000
 48072.244000 48072.244000 48072.244000 48072.244000 48072.244000 48072.244000
 48439.208000 48439.208000 48439.208000 48439.208000 48439.208000 48439.208000
 48806.172000 48806.172000 48806.172000 48806.172000 48806.172000 48806.172000
 49173.135000 49173.135000 49173.135000 49173.135000 49173.135000 49173.135000
 49540.099000 49540.099000 49540.099000 49540.099000 49540.099000 49540.099000
 49907.063000 49907.063000 49907.063000 49907.063000 49907.063000 49907.063000
 50274.026000 50274.026000 50274.026000 50274.026000 50274.026000 50274.026000
 50640.990000 50640.990000 50640.990000 50640.990000 50640.990000 50640.990000
 51007.954000 51007.954000 51007.954000 51007.954000 51007.954000 51007.954000
 51374.917000 51374.917000 51374.917000 51374.917000 51374.917000 51374.917000
 51741.881000 51741.881000 51741.881000 51741.881000 51741.881000 51741.881000
 52108.845000 52108.845000 52108.845000 52108.845000 52108.845000 52108.845000
 52475.809000 52475.809000 52475.809000 52475.809000 52475.809000 52475.809000
 52842.772000 52842.772000 52842.772000 52842.772000 52842.772000 52842.772000
 53209.736000 53209.736000 53209.736000 53209.736000 53209.736000 53209.736000
 53576.700000 53576.700000 53576.700000 53576.700000 53576.700000 53576.700000
 53943.663000 53943.663000 53943.663000 53943.663000 53943.663000 53943.663000
 54310.627000 54310.627000 54310.627000 54310.627000 54310.627000 54310.627000
 54677.591000 54677.591000 54677.591000 54677.591000 54677.591000 54677.591000
 55044.554000 55044.554000 55044.554000 55044.554000 55044.554000 55044.554000
 55411.518000 55411.518000 55411.518000 55411.518000 55411.518000 55411.518000
 55778.482000 55778.482000 55778.482000 55778.482000 55778.482000 55778.482000
 56145.446000 56145.446000 56145.446000 56145.446000 56145.446000 56145.446000
 56512.409000 56512.409000 56512.409000 56512.409000 56512.409000 56512.409000
 56879.373000 56879.373000 56879.373000 56879.373000 56879.373000 56879.373000
 57246.337000 57246.337000 57246.337000 57246.337000 57246.337000 57246.337000
 57613.300000 57613.300000 57613.300000 57613.300000 57613.300000 57613.300000
 57980.264000 57980.264000 57980.264000 57980.264000 57980.264000 57980.264000
 58347.228000 58347.228000 58347.228000 58347.228000 58347.228000 58347.228000
 58714.191000 58714.191000 58714.191000 58714.191000 58714.191000 58714.191000
 59081.155000 59081.155000 59081.155000 59081.155000 59081.155000 59081.155000
 59448.119000 59448.119000 59448.119000 59448.119000 59448.119000 59448.119000
 59815.083000 59815.083000 59815.083000 59815.083000 59815.083000 59815.083000
 60182.046000 60182.046000 60182.046000 60182.046000 60182.046000 60182.046000
 60549.010000 60549.010000 60549.010000 60549.010000 60549.010000 60549.010000
 60915.974000 60915.974000 60915.974000 60915.974000 60915.974000 60915.974000
 61282.937000 61282.937000 61282.937000 61282.937000 61282.937000 61282.937000
 61649.901000 61649.901000 61649.901000 61649.901000 61649.901000 61649.901000
 62016.865000 62016.865000 62016.865000 62016.865000 62016.865000 62016.865000
 62383.828000 62383.828000 62383.828000 62383.828000 62383.828000 62383.828000
 62750.792000 62750.792000 62750.792000 62750.792000 62750.792000 62750.792000
 63117.756000 63117.756000 63117.756000 63117.756000 63117.756000 63117.756000
 63484.719000 63484.719000 63484.719000 63484.719000 63484.719000 63484.719000
 63851.683000 63851.683000 63851.683000 63851.683000 63851.683000 63851.683000
 64218.647000 64218.647000 64218.647000 64218.647000 64218.647000 64218.647000
 64585.611000 64585.611000 64585.611000 64585.611000 64585.611000 64585.611000
 64952.574000 64952.574000 64952.574000 64952.574000 64952.574000 64952.574000
 65319.538000 65319.538000 65319.538000 65319.538000 65319.538000 65319.538000
 65686.502000 65686.502000 65686.502000 65686.502000 65686.502000 65686.502000
 66053.465000 66053.465000 66053.465000 66053.465000 66053.465000 66053.465000
#
# dtdd (rows - delta, columns - depth)
#
  342.123000  342.123000  342.123000  342.123000  342.123000  342.123000
  342.123000  342.123000  342.123000  342.123000  342.123000  342.123000
  411.708000  411.708000  411.708000  411.708000  411.708000  411.708000
  376.915000  376.915000  376.915000  376.915000  376.915000  376.915000
  376.915000  376.915000  376.915000  376.915000  376.915000  376.915000
  376.915000  376.915000  376.915000  376.915000  376.915000  376.915000
  267.489000  267.489000  267.489000  267.489000  267.489000  267.489000
  358.677000  358.677000  358.677000  358.677000  358.677000  358.677000
  358.677000  358.677000  358.677000  358.677000  358.677000  358.677000
  358.678000  358.678000  358.678000  358.678000  358.678000  358.678000
  358.677000  358.677000  358.677000  358.677000  358.677000  358.677000
  358.678000  358.678000  358.678000  358.678000  358.678000  358.678000
  358.677000  358.677000  358.677000  358.677000  358.677000  358.677000
  358.677000  358.677000  358.677000  358.677000  358.677000  358.677000
  358.678000  358.678000  358.678000  358.678000  358.678000  358.678000
  358.677000  358.677000  358.677000  358.677000  358.677000  358.677000
  358.678000  358.678000  358.678000  358.678000  358.678000  358.678000
  358.677000  358.677000  358.677000  358.677000  358.677000  358.677000
  358.678000  358.678000  358.678000  358.678000  358.678000  358.678000
  358.677000  358.677000  358.677000  358.677000  358.677000  358.677000
  358.677000  358.677000  358.677000  358.677000  358.677000  358.677000
  358.678000  358.678000  358.678000  358.678000  358.678000  358.678000
  358.677000  358.677000  358.677000  358.677000  358.677000  358.677000
  549.262000  549.262000  549.262000  549.262000  549.262000  549.262000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.964000  366.964000  366.964000  366.964000  366.964000  366.964000
  366.963000  366.963000  366.963000  366.963000  366.963000  366.963000
#
# dtdh (rows - delta, columns - depth)
#
