#
# ak135 travel-time table for PnS
#
# number of distance and depth samples
41 29
# delta samples
53.000 54.000 55.000 56.000 57.000 58.000 59.000 60.000 61.000 62.000 63.000 64.000 65.000 66.000 67.000 68.000 69.000 70.000 71.000 72.000 73.000 74.000 75.000 76.000 77.000 
78.000 79.000 80.000 81.000 82.000 83.000 84.000 85.000 86.000 87.000 88.000 89.000 90.000 91.000 92.000 93.000 
# depth samples
    0.000000    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000   20.000000   22.500000   25.000000   27.500000   30.000000   32.500000   34.900000   35.000000   40.000000   45.000000   50.000000   75.000000  100.000000  150.000000  200.000000  250.000000  300.000000  350.000000  400.000000
#
# travel times (rows - delta, columns - depth)
#
 1016.707703 1016.587585 1016.407471 1016.107361 1015.807434 1015.507568 1015.207886 1014.908264 1014.608826 1014.321472 1014.309509 1014.082214 1013.855103 1013.628113 1013.401306 1013.174683 1012.957275 1012.948242 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1030.461304 1030.341187 1030.161133 1029.860962 1029.561035 1029.261108 1028.961426 1028.661743 1028.362305 1028.074951 1028.062988 1027.835571 1027.608398 1027.381470 1027.154541 1026.927856 1026.710449 1026.701416 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1044.213257 1044.093140 1043.912964 1043.612793 1043.312744 1043.012817 1042.713013 1042.413452 1042.113892 1041.826416 1041.814453 1041.587036 1041.359741 1041.132690 1040.905762 1040.678955 1040.461426 1040.452393 1040.441650 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1057.962402 1057.842163 1057.661987 1057.361694 1057.061646 1056.761597 1056.461670 1056.161987 1055.862305 1055.574829 1055.562866 1055.335327 1055.107910 1054.880737 1054.653687 1054.426758 1054.209106 1054.200073 1054.182373 1054.172607 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1071.707397 1071.587158 1071.406982 1071.106567 1070.806274 1070.506226 1070.206177 1069.906372 1069.606567 1069.318970 1069.307007 1069.079346 1068.851807 1068.624512 1068.397217 1068.170288 1067.952393 1067.943359 1067.919189 1067.901245 1067.890381 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1085.447388 1085.327026 1085.146729 1084.846191 1084.545898 1084.245605 1083.945557 1083.645508 1083.345581 1083.057861 1083.045898 1082.817993 1082.590332 1082.362793 1082.135376 1081.908203 1081.690186 1081.681152 1081.650757 1081.625732 1081.606567 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1099.181152 1099.060791 1098.880371 1098.579712 1098.279175 1097.978760 1097.678467 1097.378296 1097.078247 1096.790405 1096.778442 1096.550293 1096.322388 1096.094604 1095.867065 1095.639648 1095.421509 1095.412354 1095.375977 1095.344604 1095.317871 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1112.907715 1112.787231 1112.606689 1112.305908 1112.005249 1111.704590 1111.404175 1111.103882 1110.803589 1110.515503 1110.503540 1110.275146 1110.046997 1109.819092 1109.591187 1109.363525 1109.145142 1109.136108 1109.093872 1109.056152 1109.022461 1108.920776 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1126.626099 1126.505615 1126.324951 1126.023926 1125.723022 1125.422241 1125.121582 1124.821045 1124.520508 1124.232300 1124.220215 1123.991699 1123.763306 1123.535034 1123.306885 1123.078857 1122.860229 1122.851196 1122.803345 1122.759399 1122.719116 1122.576904 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1140.335205 1140.214600 1140.033813 1139.732544 1139.431519 1139.130493 1138.829590 1138.528809 1138.228149 1137.939575 1137.927612 1137.698730 1137.469971 1137.241455 1137.012939 1136.784790 1136.565796 1136.556641 1136.503296 1136.453369 1136.406616 1136.227417 1136.146729 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1154.034180 1153.913452 1153.732544 1153.431030 1153.129639 1152.828369 1152.527222 1152.226196 1151.925293 1151.636597 1151.624512 1151.395386 1151.166260 1150.937378 1150.708618 1150.479980 1150.260742 1150.251587 1150.192749 1150.136963 1150.084229 1149.870239 1149.744873 1149.528198 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1167.721924 1167.601196 1167.420044 1167.118286 1166.816650 1166.515137 1166.213623 1165.912354 1165.611206 1165.322144 1165.310181 1165.080566 1164.851196 1164.621826 1164.392822 1164.163818 1163.944092 1163.935059 1163.870850 1163.809326 1163.750854 1163.504150 1163.337769 1162.869141 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1181.397583 1181.276733 1181.095459 1180.793457 1180.491455 1180.189697 1179.887939 1179.586426 1179.284912 1178.995605 1178.983521 1178.753662 1178.523804 1178.294189 1178.064697 1177.835327 1177.615234 1177.606201 1177.536621 1177.469727 1177.405640 1177.127808 1176.922974 1176.182251 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1195.060547 1194.939575 1194.758057 1194.455811 1194.153564 1193.851440 1193.549438 1193.247559 1192.945801 1192.656128 1192.644165 1192.413818 1192.183594 1191.953491 1191.723633 1191.493896 1191.273438 1191.264282 1191.189697 1191.117554 1191.047974 1190.739990 1190.424927 1189.459106 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1208.710083 1208.588989 1208.407349 1208.104736 1207.802124 1207.499756 1207.197388 1206.895264 1206.593140 1206.303223 1206.291138 1206.060425 1205.829712 1205.599243 1205.369019 1205.138794 1204.917969 1204.908813 1204.829102 1204.751831 1204.677124 1204.338989 1203.799561 1202.695068 1202.161987 -999.000000 -999.000000 -999.000000 -999.000000
 1222.345703 1222.224487 1222.042603 1221.739624 1221.436768 1221.133911 1220.831299 1220.528809 1220.226318 1219.936157 1219.924072 1219.692871 1219.461792 1219.230957 1219.000122 1218.769531 1218.548340 1218.539062 1218.454468 1218.372192 1218.291992 1217.775269 1217.116333 1215.887207 1215.171509 -999.000000 -999.000000 -999.000000 -999.000000
 1235.966553 1235.845093 1235.663086 1235.359741 1235.056519 1234.753418 1234.450439 1234.147461 1233.844727 1233.554199 1233.542114 1233.310425 1233.078857 1232.847534 1232.616333 1232.385132 1232.163452 1232.154297 1232.064575 1231.954712 1231.812134 1231.095093 1230.375732 1229.032349 1228.149048 -999.000000 -999.000000 -999.000000 -999.000000
 1249.505615 1249.381836 1249.196167 1248.886841 1248.577515 1248.268311 1247.959229 1247.650269 1247.341309 1247.044800 1247.032471 1246.792603 1246.552979 1246.313354 1246.073853 1245.834473 1245.604614 1245.595093 1245.439941 1245.284668 1245.129272 1244.352295 1243.578125 1242.123413 1241.076660 -999.000000 -999.000000 -999.000000 -999.000000
 1262.814209 1262.689819 1262.503174 1262.192261 1261.881470 1261.570801 1261.260132 1260.949463 1260.639038 1260.340942 1260.328613 1260.086792 1259.845093 1259.603516 1259.362061 1259.120605 1258.888916 1258.879395 1258.712402 1258.545654 1258.378906 1257.548218 1256.722778 1255.152588 1253.947632 1253.281982 -999.000000 -999.000000 -999.000000
 1276.052856 1275.927856 1275.740356 1275.427979 1275.115723 1274.803467 1274.491333 1274.179321 1273.867310 1273.567993 1273.555542 1273.311890 1273.068237 1272.824829 1272.581421 1272.338135 1272.104736 1272.095093 1271.917725 1271.740601 1271.563721 1270.682129 1269.803223 1268.110962 1266.759033 1265.906738 -999.000000 -999.000000 -999.000000
 1289.224365 1289.098755 1288.910522 1288.596680 1288.282959 1287.969360 1287.655762 1287.342285 1287.028809 1286.728027 1286.715576 1286.469971 1286.224609 1285.979248 1285.734009 1285.488892 1285.253540 1285.243896 1285.056396 1284.869019 1284.681763 1283.746216 1282.810303 1280.994263 1279.509155 1278.493530 -999.000000 -999.000000 -999.000000
 1302.325317 1302.199097 1302.009888 1301.694458 1301.379150 1301.063843 1300.748657 1300.433594 1300.118530 1299.816162 1299.803589 1299.556030 1299.308472 1299.061157 1298.813721 1298.566528 1298.329224 1298.319336 1298.120850 1297.922485 1297.723999 1296.730225 1295.734253 1293.803589 1292.196533 1291.034668 -999.000000 -999.000000 -999.000000
 1315.345337 1315.218384 1315.028076 1314.710815 1314.393677 1314.076660 1313.759521 1313.442627 1313.125732 1312.821533 1312.808960 1312.558960 1312.309082 1312.059204 1311.809448 1311.559814 1311.320068 1311.310181 1311.099854 1310.889404 1310.678955 1309.626221 1308.574951 1306.539795 1304.820190 1303.525146 1302.874512 -999.000000 -999.000000
 1328.272705 1328.145020 1327.953491 1327.634277 1327.315186 1326.996094 1326.677124 1326.358276 1326.039429 1325.733398 1325.720703 1325.468262 1325.215820 1324.963623 1324.711304 1324.459229 1324.217163 1324.207153 1323.985474 1323.763916 1323.542480 1322.436890 1321.335449 1319.203613 1317.379150 1315.961060 1315.131470 -999.000000 -999.000000
 1341.107544 1340.979126 1340.786499 1340.465454 1340.144531 1339.823730 1339.502930 1339.182251 1338.861572 1338.553833 1338.541016 1338.286255 1338.031616 1337.777100 1337.522583 1337.268188 1337.023926 1337.013794 1336.782104 1336.550537 1336.319092 1335.165405 1334.017700 1331.795776 1329.872803 1328.339722 1327.352051 -999.000000 -999.000000
 1353.854858 1353.725708 1353.532104 1353.209473 1352.886841 1352.564209 1352.241699 1351.919312 1351.596924 1351.287476 1351.274658 1351.017822 1350.760986 1350.504272 1350.247681 1349.991089 1349.744873 1349.734619 1349.493652 1349.253052 1349.012573 1347.814575 1346.623779 1344.316772 1342.300293 1340.658813 1339.528320 -999.000000 -999.000000
 1366.518555 1366.388794 1366.194092 1365.869751 1365.545532 1365.221313 1364.897217 1364.573120 1364.249146 1363.938232 1363.925293 1363.666382 1363.407593 1363.148804 1362.890137 1362.631592 1362.383423 1362.373047 1362.123657 1361.874512 1361.625732 1360.386353 1359.155029 1356.766479 1354.660889 1352.916626 1351.655518 1351.005005 -999.000000
 1379.101318 1378.970947 1378.775391 1378.449585 1378.123779 1377.797974 1377.472290 1377.146729 1376.821167 1376.508667 1376.495728 1376.234863 1375.974121 1375.713379 1375.452759 1375.192261 1374.942261 1374.931885 1374.674438 1374.417480 1374.160767 1372.882202 1371.612061 1369.145020 1366.953979 1365.112183 1363.729736 1362.904663 -999.000000
 1391.605469 1391.474487 1391.278076 1390.950684 1390.623413 1390.296143 1389.968872 1389.641724 1389.314697 1389.000732 1388.987671 1388.724976 1388.462280 1388.199707 1387.937256 1387.674805 1387.422974 1387.412476 1387.147461 1386.882935 1386.618652 1385.302368 1383.994751 1381.452271 1379.179077 1377.244141 1375.747681 1374.768066 -999.000000
 1404.031616 1403.900024 1403.702637 1403.373779 1403.045044 1402.716187 1402.387573 1402.058960 1401.730347 1401.415039 1401.401855 1401.137329 1400.872803 1400.608276 1400.343994 1400.079712 1399.826050 1399.815430 1399.543213 1399.271240 1398.999756 1397.647095 1396.303467 1393.688110 1391.335815 1389.311401 1387.706909 1386.587769 1386.102295
 1416.380005 1416.247925 1416.049683 1415.719238 1415.389038 1415.058838 1414.728638 1414.398560 1414.068481 1413.751709 1413.738525 1413.472168 1413.205811 1412.939453 1412.673340 1412.407227 1412.151733 1412.141113 1411.861816 1411.582886 1411.304321 1409.916748 1408.538208 1405.852417 1403.423584 1401.312866 1399.605713 1398.359009 1397.681641
 1428.651245 1428.518433 1428.319336 1427.987549 1427.655762 1427.324097 1426.992554 1426.661011 1426.329468 1426.011353 1425.998047 1425.729858 1425.461792 1425.193726 1424.925659 1424.657715 1424.400635 1424.389893 1424.103760 1423.818115 1423.532715 1422.111328 1420.699097 1417.944824 1415.441528 1413.247314 1411.442871 1410.078369 1409.232178
 1440.845337 1440.712036 1440.512085 1440.178833 1439.845703 1439.512573 1439.179565 1438.846680 1438.513672 1438.194214 1438.180908 1437.910889 1437.640991 1437.371216 1437.101440 1436.831665 1436.572876 1436.562134 1436.269409 1435.977173 1435.685181 1434.231079 1432.786011 1429.964844 1427.388916 1425.114380 1423.218018 1421.741943 -999.000000
 1452.962891 1452.828979 1452.628174 1452.293579 1451.958984 1451.624512 1451.290039 1450.955688 1450.621338 1450.300415 1450.287109 1450.015381 1449.743774 1449.472168 1449.200684 1448.929199 1448.668701 1448.657837 1448.358765 1448.060059 1447.761719 1446.275513 1444.798340 1441.911743 1439.265503 1436.914185 1434.930298 1433.345947 -999.000000
 1465.003540 1464.869019 1464.667358 1464.331421 1463.995361 1463.659546 1463.323608 1462.987915 1462.652100 1462.329834 1462.316528 1462.042969 1461.769653 1461.496338 1461.223022 1460.949829 1460.687744 1460.676880 1460.371460 1460.066528 1459.761963 1458.244263 1456.735596 1453.785522 1451.071777 1448.646851 1446.577148 -999.000000 -999.000000
 1476.966675 1476.831665 1476.629272 1476.291748 1475.954468 1475.617188 1475.279907 1474.942749 1474.605591 1474.281982 1474.268555 1473.993286 1473.718262 1473.443237 1473.168213 1472.893311 1472.629517 1472.618530 1472.307129 1471.995972 1471.685303 1470.137207 1468.598145 1465.586792 1462.808105 1460.310791 1458.155273 -999.000000 -999.000000
 1488.852539 1488.717041 1488.513672 1488.174927 1487.836182 1487.497559 1487.158936 1486.820312 1486.481812 1486.156982 1486.143433 1485.866577 1485.589722 1485.313110 1485.036377 1484.759888 1484.494385 1484.483398 1484.166016 1483.849121 1483.532471 1481.954956 1480.386719 1477.316284 1474.473267 1471.902832 -999.000000 -999.000000 -999.000000
 1500.661987 1500.525879 1500.321777 1499.981689 1499.641602 1499.301636 1498.961670 1498.621704 1498.281860 1497.955688 1497.942139 1497.663696 1497.385254 1497.106934 1496.828613 1496.550415 1496.283325 1496.272217 1495.949219 1495.626587 1495.304321 1493.698608 1492.101807 1488.972412 1486.063965 -999.000000 -999.000000 -999.000000 -999.000000
 1512.395874 1512.259277 1512.054443 1511.713013 1511.371582 1511.030273 1510.688965 1510.347778 1510.006592 1509.679199 1509.665527 1509.385376 1509.105347 1508.825439 1508.545532 1508.265625 1507.997070 1507.985962 1507.657349 1507.329102 1507.001343 1505.367065 1503.741455 1500.551636 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1524.053101 1523.915894 1523.710205 1523.367432 1523.024658 1522.682007 1522.339355 1521.996826 1521.654297 1521.325562 1521.311890 1521.030029 1520.748413 1520.466675 1520.185181 1519.903687 1519.633423 1519.622192 1519.287964 1518.953979 1518.620361 1516.957153 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 1535.629761 1535.492065 1535.285522 1534.941284 1534.597046 1534.253052 1533.908936 1533.564941 1533.220947 1532.890869 1532.877075 1532.593628 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
#
# dtdd (rows - delta, columns - depth)
#
   13.754125   13.754120   13.754112   13.754099   13.754086   13.754071   13.754056   13.754040   13.754024   13.754007   13.754006   13.753983   13.753958   13.753932   13.753905   13.753877   13.753848   13.753849 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.753000   13.752984   13.752960   13.752919   13.752878   13.752835   13.752792   13.752749   13.752705   13.752662   13.752660   13.752600   13.752538   13.752475   13.752411   13.752346   13.752282   13.752285 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.750694   13.750668   13.750627   13.750559   13.750490   13.750422   13.750351   13.750280   13.750209   13.750140   13.750137   13.750041   13.749944   13.749846   13.749746   13.749645   13.749548   13.749541   13.741948 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.747238   13.747201   13.747145   13.747051   13.746956   13.746861   13.746765   13.746668   13.746571   13.746476   13.746472   13.746342   13.746210   13.746077   13.745943   13.745808   13.745676   13.745654   13.739081   13.730028 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.742669   13.742621   13.742551   13.742432   13.742311   13.742190   13.742069   13.741947   13.741824   13.741706   13.741700   13.741537   13.741372   13.741206   13.741038   13.740870   13.740706   13.740697   13.734426   13.726849   13.717798 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.737024   13.736967   13.736881   13.736738   13.736593   13.736448   13.736302   13.736156   13.736009   13.735867   13.735861   13.735665   13.735468   13.735271   13.735070   13.734870   13.734676   13.734674   13.728557   13.721892   13.714041 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.730338   13.730271   13.730171   13.730004   13.729836   13.729668   13.729499   13.729328   13.729157   13.728993   13.728986   13.728760   13.728532   13.728303   13.728072   13.727840   13.727617   13.727617   13.721753   13.715417   13.708190 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.722641   13.722565   13.722451   13.722261   13.722071   13.721879   13.721686   13.721493   13.721299   13.721112   13.721105   13.720847   13.720589   13.720329   13.720069   13.719806   13.719553   13.719547   13.713861   13.707636   13.700814   13.658199 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.713931   13.713846   13.713719   13.713506   13.713292   13.713077   13.712861   13.712645   13.712428   13.712218   13.712210   13.711923   13.711634   13.711344   13.711052   13.710759   13.710477   13.710465   13.704875   13.698739   13.692262   13.653698 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.704216   13.704122   13.703980   13.703745   13.703508   13.703271   13.703032   13.702793   13.702553   13.702322   13.702312   13.701996   13.701677   13.701357   13.701036   13.700713   13.700402   13.700386   13.694858   13.688878   13.682739   13.646942   13.599711 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.693509   13.693406   13.693252   13.692993   13.692735   13.692474   13.692214   13.691953   13.691690   13.691439   13.691428   13.691082   13.690734   13.690385   13.690035   13.689683   13.689344   13.689327   13.683870   13.678136   13.672245   13.638569   13.595935   13.349439 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.681854   13.681744   13.681578   13.681301   13.681023   13.680744   13.680466   13.680185   13.679905   13.679635   13.679624   13.679254   13.678884   13.678512   13.678138   13.677764   13.677403   13.677387   13.672068   13.666555   13.660867   13.628963   13.589423   13.329047 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.669449   13.669332   13.669157   13.668864   13.668571   13.668277   13.667982   13.667687   13.667391   13.667107   13.667094   13.666705   13.666314   13.665922   13.665529   13.665135   13.664756   13.664741   13.659542   13.654211   13.648695   13.618212   13.580391   13.295933 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.656366   13.656244   13.656060   13.655753   13.655445   13.655137   13.654828   13.654519   13.654208   13.653910   13.653897   13.653490   13.653081   13.652670   13.652259   13.651847   13.651449   13.651434   13.646348   13.641165   13.635806   13.605871   13.404338   13.256982 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
