#
# ak135 travel-time table for sPb
#
# number of distance and depth samples
26 33
# delta samples
0.750 1.000 1.500 2.000 2.500 3.000 3.500 4.000 4.500 5.000 5.500 6.000 6.500 7.000 7.500 8.000 8.500 9.000 10.000 11.000 12.000 13.000 14.000 15.000 16.000 
17.000 
# depth samples
    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000   20.000000   22.500000   25.000000   27.500000   30.000000   32.500000   34.900000   35.000000   40.000000   45.000000   50.000000   75.000000  100.000000  150.000000  200.000000  250.000000  300.000000  350.000000  400.000000  450.000000  500.000000  550.000000  600.000000  650.000000
#
# travel times (rows - delta, columns - depth)
#
   16.167152   16.534571   17.146856   17.759048 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   20.430450   20.797867   21.410154   22.022346   22.634443   23.246447   23.858355   24.470167   25.057417   25.081842   25.605013   26.128035   26.650946   27.173746   27.696432   28.198107   28.218925   29.025400 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   28.956955   29.324375   29.936666   30.548862   31.160965   31.772972   32.384884   32.996700   33.583954   33.608379   34.131554   34.654583   35.177498   35.700302   36.222992   36.724670   36.745487   37.551971   38.357399   39.161835   43.169052   47.151123 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   37.483204   37.850628   38.462929   39.075134   39.687248   40.299263   40.911182   41.523010   42.110271   42.134697   42.657883   43.180920   43.703842   44.226658   44.749355   45.251041   45.271862   46.078369   46.883820   47.688274   51.695576   55.677700   63.566433 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   46.009033   46.376469   46.988781   47.601002   48.213127   48.825157   49.437092   50.048931   50.636204   50.660633   51.183830   51.706882   52.229824   52.752651   53.275364   53.777065   53.797886   54.604427   55.409912   56.214405   60.221863   64.204109   72.093002   79.883080 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   54.534283   54.901730   55.514061   56.126301   56.738441   57.350491   57.962444   58.574299   59.161591   59.186020   59.709240   60.232311   60.755272   61.278122   61.800854   62.302574   62.323395   63.129990   63.935524   64.740067   68.747749   72.730194   80.619385   88.409645   95.999931 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   63.058788   63.426247   64.038605   64.650864   65.263031   65.875099   66.487076   67.098953   67.686272   67.710701   68.233948   68.757042   69.280029   69.802902   70.325661   70.827408   70.848228   71.654884   72.460487   73.265091   77.273071   81.255791   89.145432   96.936012  104.526489  111.747337 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   71.582390   71.949867   72.562248   73.174538   73.786728   74.398827   75.010834   75.622742   76.210075   76.234505   76.757782   77.280914   77.803932   78.326836   78.849625   79.351402   79.372223   80.178963   80.984642   81.789322   85.797668   89.780731   97.670975  105.462036  113.052856  120.273895  127.116844 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   80.104919   80.472420   81.084831   81.697159   82.309380   82.921509   83.533546   84.145485   84.732857   84.757286   85.280602   85.803764   86.326820   86.849762   87.372589   87.874397   87.895218   88.702049   89.507820   90.312592   94.321381   98.304855  106.195847  113.987534  121.578865  128.800278  135.643417 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   88.626228   88.993744   89.606194   90.218552   90.830818   91.442986   92.055054   92.667030   93.254433   93.278862   93.802223   94.325432   94.848526   95.371506   95.894379   96.396225   96.417053   97.223991   98.029861   98.834740  102.844040  106.828003  114.719894  122.512360  130.104355  137.326309  144.169830  150.628433 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   97.146133   97.513680   98.126167   98.738571   99.350876   99.963081  100.575195  101.187210  101.774651  101.799088  102.322487  102.845749  103.368889  103.891922  104.414833  104.916725  104.937553  105.744614  106.550613  107.355606  111.365494  115.350014  123.242943  131.036346  138.629166  145.851822  152.695908  159.154892  164.606750 -999.000000 -999.000000 -999.000000 -999.000000
  105.664482  106.032051  106.644592  107.257042  107.869385  108.481644  109.093796  109.705856  110.293350  110.317780  110.841240  111.364548  111.887749  112.410828  112.933800  113.435738  113.456573  114.263763  115.069893  115.875023  119.885567  123.870720  131.764832  139.559326  147.153122  154.376663  161.221481  167.681046  173.133286 -999.000000 -999.000000 -999.000000 -999.000000
  114.181114  114.548714  115.161301  115.773796  116.386200  116.998505  117.610710  118.222824  118.810356  118.834793  119.358315  119.881676  120.404930  120.928078  121.451103  121.953102  121.973930  122.781273  123.587555  124.392830  128.404099  132.389954  140.285416  148.081146  155.676071  162.900650  169.746414  176.206741  181.659592  186.472534 -999.000000 -999.000000 -999.000000
  122.695862  123.063492  123.676140  124.288689  124.901146  125.513504  126.125763  126.737930  127.325523  127.349960  127.873543  128.396973  128.920288  129.443497  129.966583  130.468643  130.489471  131.296982  132.103424  132.908859  136.920929  140.907562  148.804504  156.601624  164.197861  171.423660  178.270523  184.731827  190.185532  194.999023 -999.000000 -999.000000 -999.000000
  131.208557  131.576233  132.188934  132.801544  133.414062  134.026474  134.638794  135.251022  135.838669  135.863113  136.386765  136.910263  137.433655  137.956924  138.480087  138.982208  139.003036  139.810730  140.617340  141.422958  145.435883  149.423370  157.321960  165.120621  172.718307  179.945496  186.793655  193.256119  198.710907  203.525223  207.809998 -999.000000 -999.000000
  139.719055  140.086761  140.699524  141.312210  141.924789  142.537262  143.149658  143.761948  144.349655  144.374084  144.897812  145.421387  145.944855  146.468201  146.991425  147.493622  147.514465  148.322342  149.129150  149.934952  153.948822  157.937225  165.837585  173.637955  181.237259  188.466003  195.315643  201.779449  207.235580  212.050995  216.336472 -999.000000 -999.000000
  148.227173  148.594925  149.207764  149.820511  150.433151  151.045700  151.658157  152.270523  152.858292  152.882736  153.406540  153.930191  154.453735  154.977158  155.500473  156.002747  156.023590  156.831665  157.638687  158.444687  162.459564  166.448959  174.351257  182.153458  189.754547  196.985016  203.836304  210.301682  215.759384  220.576157  224.862640  228.568619 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  170.967957  174.958420  182.862793  190.666992  198.270004  205.502380  212.355515  218.822647  224.282135  229.100571  233.388367  237.095123 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  207.687439  215.294800  222.531464  229.388824  235.860062  241.323883  246.146423  250.437805  254.147247  257.191315
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  239.551971  246.414276  252.890396  258.359497  263.187256  267.483459  271.197083  274.243988
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  269.912323  275.387665  280.221710  284.524017  288.243286  291.294861
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  292.407074  297.248505  301.558167  305.284546  308.342651
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  318.584534  322.319519  325.386017
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  339.346863  342.423584
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  356.365234  359.454041
