#
# ak135 travel-time table for pPn
#
# number of distance and depth samples
38 28
# delta samples
1.000 1.500 2.000 2.500 3.000 3.500 4.000 4.500 5.000 5.500 6.000 6.500 7.000 7.500 8.000 8.500 9.000 10.000 11.000 12.000 13.000 14.000 15.000 16.000 17.000 
18.000 19.000 20.000 21.000 22.000 23.000 24.000 25.000 26.000 27.000 28.000 29.000 31.000 
# depth samples
    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000   20.000000   22.500000   25.000000   27.500000   30.000000   32.500000   34.900000   35.000000   40.000000   45.000000   50.000000   75.000000  100.000000  150.000000  200.000000  250.000000  300.000000  350.000000  400.000000
#
# travel times (rows - delta, columns - depth)
#
   69.521873   69.702110   70.002396   70.302551   70.602585   70.902481   71.202255   71.501900   71.789436   71.801399   72.028946   72.256310   72.483498   72.710518   72.937363   73.154976   73.164001 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   76.393990   76.574257   76.874596   77.174812   77.474899   77.774857   78.074692   78.374390   78.661980   78.673943   78.901566   79.128998   79.356262   79.583351   79.810272   80.027954   80.036980 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   83.264771   83.445076   83.745483   84.045769   84.345917   84.645943   84.945831   85.245598   85.533249   85.545212   85.772919   86.000435   86.227776   86.454948   86.681953   86.899712   86.908745 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   90.134071   90.314423   90.614899   90.915253   91.215477   91.515572   91.815536   92.115372   92.403091   92.415054   92.642853   92.870461   93.097893   93.325157   93.552246   93.770096   93.779129 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   97.001732   97.182129   97.482689   97.783119   98.083420   98.383591   98.683632   98.983543   99.271339   99.283310   99.511208   99.738914   99.966454  100.193817  100.421013  100.638947  100.647987 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  103.867592  104.048042  104.348686  104.649200  104.949593  105.249847  105.549973  105.849976  106.137848  106.149818  106.377831  106.605652  106.833298  107.060776  107.288078  107.506119  107.515167 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  110.731499  110.912003  111.212746  111.513351  111.813835  112.114182  112.414406  112.714493  113.002457  113.014435  113.242569  113.470505  113.698273  113.925865  114.153290  114.371445  114.380501  114.409966 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  117.593292  117.773857  118.074699  118.375412  118.675987  118.976440  119.276764  119.576950  119.865013  119.876991  120.105255  120.333321  120.561218  120.788948  121.016495  121.234772  121.243828  121.277328 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  124.452820  124.633453  124.934402  125.235214  125.535904  125.836464  126.136894  126.437187  126.725349  126.737335  126.965736  127.193947  127.421982  127.649849  127.877533  128.095947  128.105011  128.142181 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  131.309921  131.490631  131.791687  132.092621  132.393417  132.694092  132.994629  133.295044  133.583313  133.595306  133.823853  134.052216  134.280411  134.508408  134.736252  134.954803  134.963867  135.004578 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  145.016235  145.197083  145.498398  145.799576  146.100632  146.401550  146.702347  147.003006  147.291519  147.303513  147.532394  147.761078  147.989594  148.217926  148.446091  148.664948  148.674026  148.721527  148.754883 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  158.710983  158.891998  159.193588  159.495056  159.796387  160.097595  160.398666  160.699600  160.988373  161.000381  161.229630  161.458679  161.687546  161.916245  162.144760  162.363983  162.373077  162.427109  162.469971 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  172.392944  172.574142  172.876053  173.177826  173.479462  173.780960  174.082336  174.383591  174.672653  174.684677  174.914322  175.143768  175.373047  175.602142  175.831055  176.050644  176.059753  176.120178  176.171112  176.208328 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  186.060760  186.242157  186.544403  186.846512  187.148483  187.450333  187.752045  188.053635  188.343033  188.355057  188.585144  188.815033  189.044754  189.274277  189.503647  189.723663  189.732788  189.799530  189.857941  189.905716 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  199.713150  199.894775  200.197388  200.499847  200.802200  201.104401  201.406479  201.708420  201.998169  202.010223  202.240768  202.471146  202.701324  202.931335  203.161163  203.381638  203.390793  203.463791  203.529388  203.586029 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  213.349304  213.531158  213.834137  214.136993  214.439713  214.742294  215.044754  215.347076  215.637177  215.649246  215.880295  216.111160  216.341843  216.572357  216.802673  217.023636  217.032791  217.111862  217.184265  217.248947 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  226.498215  226.688934  227.006622  227.324066  227.641251  227.958191  228.274887  228.591339  228.894897  228.907516  229.156433  229.404968  229.653137  229.900940  230.148392  230.385590  230.395432  230.589630  230.776260  230.893845 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  239.256683  239.451736  239.776642  240.101334  240.425812  240.750061  241.074097  241.397919  241.708572  241.721497  241.979767  242.237686  242.495285  242.752548  243.009460  243.255768  243.265991  243.503998  243.736023  243.961349  244.970139 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  251.706802  251.904816  252.234711  252.564423  252.893967  253.223328  253.552521  253.881531  254.197205  254.210342  254.475204  254.739807  255.004150  255.268234  255.532074  255.785110  255.795609  256.063538  256.328033  256.588989  257.831055  258.915955 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  263.917480  264.118103  264.452332  264.786377  265.120270  265.454010  265.787567  266.120972  266.440887  266.454163  266.724487  266.994568  267.264374  267.533997  267.803345  268.061707  268.072449  268.361847  268.648499  268.932404  270.306885  271.594330 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  275.894928  276.098053  276.436493  276.774811  277.112915  277.450897  277.788727  278.126373  278.450378  278.463867  278.739441  279.014771  279.289886  279.564789  279.839447  280.102936  280.113861  280.422760  280.729248  281.033386  282.516052  283.928802  286.430969 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  287.635864  287.841522  288.184143  288.526642  288.868958  289.211151  289.553162  289.895050  290.223114  290.236755  290.517487  290.798004  291.078308  291.358429  291.638306  291.906799  291.917938  292.245117  292.570160  292.893066  294.474274  295.995392  298.778870 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  306.180786  307.802094  310.821167  313.285675 -999.000000 -999.000000 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  326.678009  322.579376  325.343536 -999.000000 -999.000000 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  340.272400 -999.000000  337.074677  339.482910 -999.000000 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  351.236298 -999.000000 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  364.973328 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  377.371582 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  389.846252 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  401.728119 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  425.458862
#
# dtdd (rows - delta, columns - depth)
#
   13.754198   13.754202   13.754209   13.754214   13.754219   13.754224   13.754228   13.754230   13.754233   13.754233   13.754235   13.754236 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.753887   13.753901   13.753921   13.753942   13.753961   13.753980   13.753998   13.754016   13.754032   13.754033   13.754054   13.754074   13.754093   13.754111   13.754128   13.754143   13.754143 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.753264   13.753285   13.753321   13.753356   13.753390   13.753424   13.753456   13.753489   13.753519   13.753520   13.753561   13.753600   13.753638   13.753675   13.753712   13.753745   13.753748 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.752328   13.752357   13.752408   13.752457   13.752506   13.752554   13.752602   13.752648   13.752693   13.752694   13.752754   13.752813   13.752871   13.752928   13.752983   13.753036   13.753038 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.751078   13.751117   13.751182   13.751245   13.751308   13.751371   13.751433   13.751494   13.751554   13.751555   13.751635   13.751713   13.751790   13.751865   13.751941   13.752011   13.752014 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.749516   13.749563   13.749641   13.749721   13.749798   13.749875   13.749951   13.750028   13.750100   13.750103   13.750202   13.750299   13.750396   13.750491   13.750585   13.750674   13.750678 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.747639   13.747695   13.747788   13.747882   13.747974   13.748066   13.748158   13.748248   13.748334   13.748338   13.748455   13.748572   13.748688   13.748802   13.748916   13.749024   13.749028 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.745450   13.745515   13.745623   13.745730   13.745837   13.745943   13.746049   13.746155   13.746255   13.746259   13.746396   13.746531   13.746667   13.746800   13.746934   13.747060   13.747066 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.742949   13.743022   13.743144   13.743266   13.743387   13.743508   13.743629   13.743749   13.743863   13.743868   13.744023   13.744179   13.744332   13.744486   13.744638   13.744783   13.744789 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.740135   13.740217   13.740354   13.740490   13.740625   13.740761   13.740895   13.741030   13.741158   13.741163   13.741339   13.741513   13.741686   13.741858   13.742030   13.742193   13.742201 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.737009   13.737101   13.737251   13.737402   13.737553   13.737701   13.737851   13.738000   13.738142   13.738148   13.738342   13.738535   13.738728   13.738919   13.739110   13.739292   13.739300 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.733571   13.733671   13.733836   13.734001   13.734166   13.734330   13.734494   13.734657   13.734813   13.734819   13.735033   13.735245   13.735456   13.735667   13.735877   13.736077   13.736086 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.729819   13.729927   13.730107   13.730287   13.730466   13.730644   13.730823   13.731001   13.731171   13.731177   13.731410   13.731642   13.731873   13.732102   13.732331   13.732550   13.732559 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.725754   13.725870   13.726065   13.726258   13.726452   13.726645   13.726838   13.727030   13.727214   13.727221   13.727473   13.727723   13.727973   13.728222   13.728471   13.728708   13.728718   13.737280 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.721374   13.721499   13.721708   13.721916   13.722124   13.722332   13.722539   13.722745   13.722943   13.722952   13.723222   13.723492   13.723761   13.724029   13.724296   13.724551   13.724563   13.732211 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.716681   13.716815   13.717038   13.717260   13.717483   13.717705   13.717926   13.718147   13.718359   13.718368   13.718657   13.718946   13.719234   13.719521   13.719807   13.720081   13.720093   13.727239 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.711676   13.711818   13.712055   13.712293   13.712529   13.712765   13.713000   13.713236   13.713462   13.713471   13.713779   13.714087   13.714394   13.714700   13.715005   13.715297   13.715309   13.722264 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.700732   13.700891   13.701158   13.701422   13.701687   13.701951   13.702215   13.702478   13.702731   13.702742   13.703087   13.703431   13.703775   13.704119   13.704462   13.704790   13.704803   13.711446   13.722768 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.688571   13.688746   13.689039   13.689331   13.689623   13.689915   13.690207   13.690497   13.690777   13.690789   13.691170   13.691550   13.691931   13.692310   13.692690   13.693053   13.693069   13.699519   13.708016 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.675119   13.675314   13.675637   13.675961   13.676284   13.676606   13.676929   13.677250   13.677559   13.677572   13.677993   13.678413   13.678833   13.679253   13.679671   13.680072   13.680089   13.686429   13.694118   13.706711 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.660268   13.660480   13.660832   13.661185   13.661538   13.661891   13.662244   13.662598   13.662936   13.662951   13.663413   13.663875   13.664337   13.664798   13.665259   13.665701   13.665719   13.672042   13.679357   13.688707 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.644405   13.644628   13.644999   13.645369   13.645740   13.646111   13.646482   13.646852   13.647209   13.647223   13.647710   13.648195   13.648681   13.649167   13.649653   13.650120   13.650139   13.656310   13.663324   13.671744 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   13.627764   13.627995   13.628383   13.628770   13.629157   13.629544   13.629931   13.630319   13.630691   13.630707   13.631213   13.631721   13.632228   13.632735   13.633243   13.633730   13.633750   13.639701   13.646328   13.653995 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   12.941905   12.946089   12.953037   12.959954   12.966840   12.973694   12.980516   12.987308   12.993797   12.994067   13.002604   13.011094   13.019538   13.027937   13.036289   13.044265   13.044595   13.086387   13.129865   13.635736 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   12.584288   12.587801   12.593710   12.599685   12.605728   12.611843   12.618032   12.624297   12.630387   12.630642   12.638705   12.646909   12.655261   12.663771   12.672448   12.680946   12.681302   12.721539   12.767714   12.816781   13.094378 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   12.327021   12.329655   12.334054   12.338463   12.342881   12.347309   12.351754   12.356225   12.360543   12.360723   12.366343   12.372008   12.377719   12.383476   12.389282   12.394902   12.395137   12.418814   12.443722   12.470039   12.634055   12.942467 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   12.094202   12.096763   12.101037   12.105322   12.109615   12.113918   12.118231   12.122552   12.126710   12.126884   12.132233   12.137598   12.142979   12.148376   12.153789   12.158999   12.159216   12.179538   12.200294   12.221519   12.336131   12.478182 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   11.860249   11.862760   11.866951   11.871148   11.875352   11.879563   11.883781   11.888006   11.892068   11.892237   11.897427   11.902628   11.907840   11.913063   11.918298   11.923333   11.923543   11.942247   11.961248   11.980581   12.083033   12.198174   12.525814 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   11.620464   11.622967   11.627145   11.631329   11.635520   11.639719   11.643925   11.648137   11.652187   11.652356   11.657500   11.662655   11.667822   11.672999   11.678188   11.683181   11.683388   11.701252   11.719347   11.737685   11.833322   11.936523   12.188706 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   11.578653   11.675858   11.899512   12.236440 -999.000000 -999.000000 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   13.596084   11.616442   11.890402 -999.000000 -999.000000 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   13.598694 -999.000000   11.573275   11.952358 -999.000000 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   11.563724 -999.000000 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   11.655765 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   12.277904 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   11.811323 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   11.918700 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   11.575200
#
# dtdh (rows - delta, columns - depth)
#
    0.120089    0.120059    0.120009    0.119959    0.119908    0.119858    0.119807    0.119757    0.119708    0.090949    0.090882    0.090815 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.120092    0.120062    0.120012    0.119961    0.119911    0.119860    0.119810    0.119759    0.119710    0.090951    0.090884    0.090817    0.090750    0.090683    0.090615    0.090551    0.000455 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.120098    0.120068    0.120017    0.119967    0.119916    0.119865    0.119815    0.119764    0.119715    0.090958    0.090891    0.090823    0.090756    0.090688    0.090621    0.090556    0.001047 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.120106    0.120076    0.120026    0.119975    0.119924    0.119873    0.119823    0.119772    0.119723    0.090968    0.090901    0.090833    0.090765    0.090698    0.090630    0.090564    0.001640 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.120118    0.120088    0.120037    0.119986    0.119935    0.119884    0.119833    0.119782    0.119733    0.090982    0.090914    0.090847    0.090779    0.090711    0.090643    0.090577    0.002235 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.120132    0.120102    0.120051    0.120000    0.119949    0.119898    0.119847    0.119796    0.119747    0.091000    0.090932    0.090864    0.090796    0.090728    0.090659    0.090594    0.002828 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.120150    0.120119    0.120068    0.120017    0.119966    0.119915    0.119864    0.119813    0.119763    0.091022    0.090953    0.090885    0.090817    0.090749    0.090680    0.090614    0.003422 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.120170    0.120140    0.120088    0.120037    0.119986    0.119935    0.119884    0.119832    0.119783    0.091047    0.090979    0.090910    0.090842    0.090773    0.090705    0.090639    0.004015 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.120193    0.120163    0.120111    0.120060    0.120009    0.119958    0.119906    0.119855    0.119805    0.091076    0.091008    0.090939    0.090871    0.090802    0.090733    0.090667    0.004609 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
