#
# ak135 travel-time table for SgSg
#
# number of distance and depth samples
33 9
# delta samples
0.000 0.025 0.050 0.100 0.250 0.500 0.750 1.000 1.500 2.000 2.500 3.000 3.500 4.000 4.500 5.000 5.500 6.000 6.500 7.000 7.500 8.000 8.500 9.000 10.000 
11.000 12.000 13.000 14.000 15.000 16.000 17.000 18.000 
# depth samples
    0.000000    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000
#
# travel times (rows - delta, columns - depth)
#
   32.129612   32.128189   32.124523 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   32.128010   32.126518   32.123531 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   32.126251   32.124714   32.122112 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   32.124340   32.122803   32.120472 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   32.122276   32.120800   32.118580   32.111912 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   32.120060   32.118660   32.116451   32.110786 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   32.117687   32.116344   32.114117   32.109016 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   32.115166   32.113857   32.111603   32.106873   32.099346 -999.000000 -999.000000 -999.000000 -999.000000
   32.112488   32.111206   32.108925   32.104477   32.098274 -999.000000 -999.000000 -999.000000 -999.000000
   32.106674   32.105415   32.103157   32.099148   32.094028   32.086334 -999.000000 -999.000000 -999.000000
   32.100246   32.098984   32.096855   32.093006   32.088268   32.082378   32.073975 -999.000000 -999.000000
   32.093208   32.091930   32.089890   32.086105   32.081612   32.076614   32.070370   32.061432 -999.000000
   32.085564   32.084267   32.082275   32.078556   32.074348   32.069874   32.064457   32.057720   32.048717
   32.077309   32.076012   32.074043   32.070446   32.066509   32.062191   32.057186   32.051476   32.044624
   32.068447   32.067165   32.065197   32.061687   32.057899   32.053692   32.049000   32.043903   32.038090
   32.058975   32.057705   32.055729   32.052273   32.048580   32.044510   32.040138 -999.000000 -999.000000
   32.048893   32.047623   32.045650   32.042236   32.038609 -999.000000 -999.000000 -999.000000 -999.000000
   32.038197   32.036930 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
#
# dtdh (rows - delta, columns - depth)
#
   -0.000001 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.000032 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.000063 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.000126 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.000316 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.000632 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.000948 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.001263 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.001895 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.002525 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.003156 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.003786 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.004416   -0.001344 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.005045   -0.002567 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.005675   -0.003627 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.006304   -0.004575   -0.000808 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.006934   -0.005442   -0.002413 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.007564   -0.006244   -0.003632 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.008194   -0.006994   -0.004661 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.008825   -0.007702   -0.005618   -0.000815 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.009455   -0.008394   -0.006529   -0.002556 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.010085   -0.009083   -0.007400   -0.003967 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.010715   -0.009768   -0.008237   -0.005185   -0.000660 -999.000000 -999.000000 -999.000000 -999.000000
   -0.011346   -0.010449   -0.009042   -0.006273   -0.002452 -999.000000 -999.000000 -999.000000 -999.000000
   -0.012606   -0.011802   -0.010571   -0.008189   -0.005301   -0.001586 -999.000000 -999.000000 -999.000000
   -0.013867   -0.013141   -0.012020   -0.009950   -0.007621   -0.004807   -0.001093 -999.000000 -999.000000
   -0.015127   -0.014468   -0.013441   -0.011614   -0.009628   -0.007287   -0.004469   -0.000915 -999.000000
   -0.016387   -0.015783   -0.014840   -0.013195   -0.011423   -0.009391   -0.007124   -0.004493   -0.001182
   -0.017645   -0.017087   -0.016217   -0.014706   -0.013086   -0.011321   -0.009413   -0.007260   -0.004767
   -0.018903   -0.018381   -0.017575   -0.016179   -0.014697   -0.013129   -0.011456   -0.009600   -0.007535
   -0.020161   -0.019671   -0.018922   -0.017625   -0.016261   -0.014837   -0.013317 -999.000000 -999.000000
   -0.021418   -0.020958   -0.020257   -0.019046   -0.017783 -999.000000 -999.000000 -999.000000 -999.000000
   -0.022675   -0.022241 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
#
# ak135 travel-time table for SgSg
#
