#
# ak135 travel-time table for sPg
#
# number of distance and depth samples
31 30
# delta samples
0.025 0.050 0.100 0.250 0.500 0.750 1.000 1.500 2.000 2.500 3.000 3.500 4.000 4.500 5.000 5.500 6.000 6.500 7.000 7.500 8.000 8.500 9.000 10.000 11.000 
12.000 13.000 14.000 15.000 16.000 17.000 
# depth samples
    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000   20.000000   22.500000   25.000000   27.500000   30.000000   32.500000   34.900000   35.000000   40.000000   45.000000   50.000000   75.000000  100.000000  150.000000  200.000000  250.000000  300.000000  350.000000  400.000000  450.000000  500.000000
#
# travel times (rows - delta, columns - depth)
#
    0.711238    1.059123 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    1.190527    1.538411    2.118117 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    2.149104    2.496988    3.076694    3.656275    4.235728    4.815056 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    5.024831    5.372715    5.952423    6.532003    7.111458    7.690785    8.269986    8.849061    9.404853    9.427968    9.912377   10.396601   10.880672   11.364592   11.848357 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    9.817690   10.165576   10.745285   11.324867   11.904324   12.483653   13.062857   13.641932   14.197725   14.220841   14.705253   15.189478   15.673551   16.157471   16.641237   17.105509   17.124775   17.827185   18.528225   19.227949 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   14.610504   14.958392   15.538105   16.117691   16.697151   17.276484   17.855690   18.434769   18.990564   19.013681   19.498095   19.982325   20.466400   20.950323   21.434093   21.898369   21.917633   22.620050   23.321096   24.020824   27.499548 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.403250   19.751141   20.330858   20.910450   21.489916   22.069252   22.648464   23.227547   23.783348   23.806465   24.290884   24.775118   25.259199   25.743128   26.226902   26.691181   26.710447   27.412876   28.113934   28.813671   32.292427   35.737591 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   28.988445   29.336346   29.916079   30.495686   31.075165   31.654518   32.233742   32.812840   33.368652   33.391769   33.876205   34.360458   34.844555   35.328499   35.812286   36.276581   36.295845   36.998314   37.699409   38.399181   41.878082   45.323330 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   38.573097   38.921009   39.500763   40.080391   40.659893   41.239265   41.818512   42.397629   42.953461   42.976578   43.461037   43.945312   44.429432   44.913399   45.397209   45.861526   45.880791   46.583321   47.284473   47.984303   51.463444   54.908882   61.697914 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   48.157024   48.504951   49.084732   49.664387   50.243916   50.823315   51.402584   51.981728   52.537586   52.560707   53.045197   53.529499   54.013649   54.497646   54.981491   55.445835   55.465103   56.167709   56.868942   57.568844   61.048336   64.494072   71.283516   77.937973 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   57.740036   58.087986   58.667801   59.247490   59.827049   60.406479   60.985786   61.564960   62.120850   62.143970   62.628498   63.112843   63.597031   64.081062   64.564941   65.029320   65.048592   65.751297   66.452629   67.152634   70.632576   74.078712   80.868790   87.523628   93.921654 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   67.321960   67.669937   68.249786   68.829514   69.409111   69.988586   70.567924   71.147141   71.703072   71.726189   72.210762   72.695152   73.179382   73.663467   74.147385   74.611809   74.631081   75.333908   76.035362   76.735474   80.215981   83.662621   90.453545   97.108994  103.507362 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   76.902611   77.250610   77.830505   78.410278   78.989922   79.569443   80.148827   80.728088   81.284058   81.307182   81.791809   82.276245   82.760536   83.244667   83.728638   84.193115   84.212387   84.915359   85.616943   86.317200   89.798363   93.245613  100.037605  106.693878  113.092827  119.024879 -999.000000 -999.000000 -999.000000 -999.000000
   86.481796   86.829834   87.409782   87.989601   88.569298   89.148865   89.728302   90.307617   90.863632   90.886757   91.371445   91.855949   92.340294   92.824486   93.308517   93.773048   93.792320   94.495453   95.197205   95.897614   99.379539  102.827507  109.620781  116.278114  122.677887  128.610474  134.050095 -999.000000 -999.000000 -999.000000
   96.059349   96.407417   96.987427   97.567307   98.147057   98.726685   99.306175   99.885544  100.441620  100.464745  100.949501  101.434067  101.918480  102.402740  102.886841  103.351433  103.370712  104.074028  104.775955  105.476547  108.959335  112.408127  119.202896  125.861519  132.262344  138.195724  143.635803 -999.000000 -999.000000 -999.000000
  105.635078  105.983185  106.563255  107.143196  107.723015  108.302704  108.882263  109.461693  110.017822  110.040955  110.525780  111.010422  111.494911  111.979248  112.463425  112.928085  112.947365  113.650879  114.353012  115.053802  118.537567  121.987282  128.783768  135.443893  141.846008  147.780457  153.221268  158.139130 -999.000000 -999.000000
  115.208801  115.556946  116.137093  116.717102  117.296989  117.876747  118.456375  119.035873  119.592072  119.615204  120.100121  120.584839  121.069412  121.553825  122.038078  122.502823  122.522110  123.225845  123.928192  124.629204  128.114044  131.564789  138.363205  145.025070  151.428711  157.364487  162.806335  167.724792 -999.000000 -999.000000
  124.780342  125.128532  125.708748  126.288841  126.868797  127.448631  128.028336  128.607910  129.164185  129.187317  129.672318  130.157135  130.641785  131.126297  131.610641  132.075470  132.094757  132.798737  133.501328  134.202576  137.688583  141.140472  147.941040  154.604858  161.010269  166.947632  172.390793  177.310196 -999.000000 -999.000000
  134.349503  134.697754  135.278046  135.858215  136.438263  137.018173  137.597961  138.177612  138.733963  138.757111  139.242203  139.727112  140.211868  140.696472  141.180908  141.645828  141.665115  142.369370  143.072220  143.773727  147.261017  150.714142  157.517075  164.183060  170.590485  176.529694  181.974472  186.895142  190.316101 -999.000000
  143.916122  144.264420  144.844803  145.425064  146.005203  146.585205  147.165070  147.744812  148.301254  148.324387  148.809586  149.294601  149.779465  150.264160  150.748718  151.213730  151.233032  151.937546  152.640686  153.342468  156.831146  160.285614  167.091125  173.759521  180.169189  186.110504  191.557190  196.479446  199.901703 -999.000000
  153.480011  153.828354  154.408844  154.989197  155.569427  156.149521  156.729477  157.309326  157.865845  157.888992  158.374298  158.859421  159.344391  159.829208  160.313858  160.778992  160.798294  161.503113  162.206558  162.908646  166.398788  169.854721  176.663025  183.334045  189.746201  195.689880  201.138748  206.062927  209.486984 -999.000000
  163.040985  163.389389  163.969971  164.550430  165.130753  165.710938  166.291016  166.870941  167.427567  167.450714  167.936142  168.421387  168.906479  169.391403  169.876190  170.341415  170.360718  171.065872  171.769638  172.472046  175.963776  179.421265  186.232574  192.906448  199.321320  205.267624  210.718979  215.645416  219.071732 -999.000000
  172.598846  172.947327  173.528015  174.108566  174.688995  175.269302  175.849472  176.429520  176.986237  177.009384  177.494949  177.980316  178.465530  178.950592  179.435486  179.900848  179.920151  180.625641  181.329742  182.032501  185.525925  188.985062  195.799591  202.476547  208.894363  214.843567  220.297699  225.226700  228.655792  230.883881
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  208.103699  214.925308  221.609085  228.033539  233.989288  239.449829  244.384949  247.821060  250.054871
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  240.730194  247.162216  253.125565  258.593658  263.536224  266.981293  269.223907
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  272.250916  277.727722  282.679016  286.135010  288.389496
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  296.850525  301.811829  305.280701  307.550079
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  320.933167  324.416809  326.704163
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  343.541870  345.850098
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  364.986359
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  384.111267
#
# dtdd (rows - delta, columns - depth)
#
   19.171537   19.171537 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.171537   19.171537   19.171537 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.171532   19.171534   19.171535   19.171535   19.171537   19.171537 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.171495   19.171497   19.171503   19.171509   19.171513   19.171518   19.171522   19.171524   19.171528   19.171528   19.171532   19.171534   19.171535   19.171537   19.171537 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.171360   19.171368   19.171379   19.171391   19.171400   19.171412   19.171421   19.171431   19.171440   19.171440   19.171450   19.171461   19.171469   19.171478   19.171486   19.171494   19.171494   19.171513   19.171524   19.171534 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
