#
# ak135 travel-time table for sSn
#
# number of distance and depth samples
38 24
# delta samples
1.000 1.500 2.000 2.500 3.000 3.500 4.000 4.500 5.000 5.500 6.000 6.500 7.000 7.500 8.000 8.500 9.000 10.000 11.000 12.000 13.000 14.000 15.000 16.000 17.000 
18.000 19.000 20.000 21.000 22.000 23.000 24.000 25.000 26.000 27.000 29.000 30.000 35.000 
# depth samples
    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000   20.000000   22.500000   25.000000   27.500000   30.000000   32.500000   34.900000   35.000000   40.000000   45.000000   50.000000   75.000000  100.000000  150.000000  200.000000
#
# travel times (rows - delta, columns - depth)
#
  110.288017  110.565781  111.028496  111.490944  111.953125  112.415039  112.876678  113.338043  113.780701  113.799110  114.133720  114.467926  114.801750  115.135201  115.468262  115.787651  115.800896 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  122.620590  122.898438  123.361305  123.823906  124.286232  124.748291  125.210075  125.671585  126.114388  126.132797  126.467598  126.802002  127.136024  127.469658  127.802910  128.122482  128.135727 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  134.950150  135.228104  135.691147  136.153915  136.616409  137.078629  137.540588  138.002274  138.445221  138.463638  138.798676  139.133301  139.467545  139.801407  140.134872  140.454651  140.467911 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  147.276276  147.554352  148.017578  148.480545  148.943237  149.405655  149.867798  150.329666  150.772812  150.791229  151.126526  151.461411  151.795898  152.130020  152.463745  152.783752  152.797028 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  159.598557  159.876755  160.340210  160.803391  161.266296  161.728928  162.191284  162.653366  163.096710  163.115143  163.450729  163.785889  164.120682  164.455078  164.789078  165.109360  165.122650 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  171.916580  172.194931  172.658615  173.122040  173.585175  174.048050  174.510635  174.972961  175.416519  175.434967  175.770859  176.106354  176.441452  176.776169  177.110489  177.431061  177.444366 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  184.229919  184.508423  184.972366  185.436050  185.899460  186.362579  186.825439  187.288010  187.731827  187.750275  188.086517  188.422363  188.757812  189.092865  189.427536  189.748444  189.761749  189.818176 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  196.538162  196.816833  197.281067  197.745026  198.208710  198.672119  199.135254  199.598114  200.042191  200.060654  200.397278  200.733505  201.069336  201.404770  201.739807  202.061081  202.074402  202.139664 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  208.840881  209.119736  209.584274  210.048538  210.512527  210.976242  211.439682  211.902832  212.347214  212.365692  212.702728  213.039352  213.375595  213.711441  214.046890  214.368546  214.381882  214.455322 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  221.137680  221.416733  221.881592  222.346191  222.810501  223.274536  223.738297  224.201782  224.646469  224.664948  225.002441  225.339508  225.676178  226.012466  226.348343  226.670425  226.683777  226.764954 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  233.428116  233.707382  234.172607  234.637543  235.102203  235.566589  236.030701  236.494522  236.939529  236.958038  237.296005  237.633545  237.970688  238.307434  238.643784  238.966309  238.979691  239.068344 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  257.988312  258.268036  258.734009  259.199738  259.665161  260.130280  260.595154  261.059753  261.505493  261.524017  261.863007  262.201569  262.539764  262.877533  263.214905  263.538391  263.551819  263.654968  263.734589 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  282.518127  282.798370  283.265198  283.731750  284.198029  284.664032  285.129730  285.595154  286.041718  286.060272  286.400421  286.740143  287.079468  287.418396  287.756897  288.081512  288.094971  288.212158  288.310028  288.378754 -999.000000 -999.000000 -999.000000 -999.000000
  307.014252  307.295044  307.762817  308.230316  308.697510  309.164429  309.631073  310.097443  310.544891  310.563477  310.904907  311.245880  311.586456  311.926666  312.266449  312.592255  312.605743  312.736755  312.851135  312.943970 -999.000000 -999.000000 -999.000000 -999.000000
  331.473419  331.754822  332.223633  332.692139  333.160339  333.628296  334.095947  334.563324  335.011719  335.030365  335.373169  335.715515  336.057495  336.399048  336.740204  337.067322  337.080902  337.225494  337.355408  337.467712 -999.000000 -999.000000 -999.000000 -999.000000
  355.892365  356.174408  356.644318  357.113922  357.583252  358.052277  358.521027  358.989502  359.438965  359.457672  359.801941  360.145813  360.489258  360.832306  361.174957  361.503510  361.517120  361.675171  361.820007  361.949677 -999.000000 -999.000000 -999.000000 -999.000000
  380.267517  380.550293  381.021393  381.492188  381.962677  382.432922  382.902863  383.372528  383.823120  383.841858  384.187744  384.533234  384.878265  385.222931  385.567200  385.897278  385.910980  386.082397  386.241821  386.387787 -999.000000 -999.000000 -999.000000 -999.000000
  404.596100  404.879639  405.351959  405.824005  406.295746  406.767212  407.238403  407.709320  408.161102  408.179901  408.527496  408.874634  409.221405  409.567749  409.913696  410.245422  410.259155  410.443787  410.617462  410.779083 -999.000000 -999.000000 -999.000000 -999.000000
  428.876190  429.160461  429.634064  430.107361  430.580414  431.053162  431.525635  431.997803  432.450836  432.469666  432.819000  433.167877  433.516388  433.864471  434.212158  434.545563  434.559387  434.756805  434.944183  435.120697 -999.000000 -999.000000 -999.000000 -999.000000
  453.107391  453.392456  453.867310  454.341858  454.816162  455.290192  455.763916  456.237366  456.691620  456.710510  457.061554  457.412170  457.762390  458.112244  458.461670  458.796722  458.810638  459.020081  459.220337  459.410797  460.172028 -999.000000 -999.000000 -999.000000
  477.289001  477.574829  478.050995  478.526886  479.002472  479.477814  479.952850  480.427643  480.883148  480.902069  481.254883  481.607269  481.959259  482.310852  482.662018  482.998779  483.012756  483.233673  483.446014  483.649292  484.500244 -999.000000 -999.000000 -999.000000
  501.417389  501.704071  502.181641  502.658936  503.135956  503.612701  504.089142  504.565338  505.022186  505.041199  505.395874  505.750153  506.104034  506.457520  506.810577  507.149170  507.163208  507.395813  507.620239  507.836090  508.765137 -999.000000 -999.000000 -999.000000
  525.488708  525.776306  526.255371  526.734192  527.212708  527.690918  528.168884  528.646545  529.104858  529.123901  529.480591  529.836914  530.192749  530.548218  530.903320  531.243835  531.257935  531.502441  531.739136  531.967773  532.971130 -999.000000 -999.000000 -999.000000
  549.499634  549.788147  550.268799  550.749146  551.229248  551.709045  552.188538  552.667786  553.127625  553.146729  553.505554  553.863892  554.221863  554.579468  554.936646  555.279175  555.293396  555.549866  555.798950  556.040344  557.117249  557.900085 -999.000000 -999.000000
  573.446899  573.736389  574.218689  574.700684  575.182434  575.663879  576.145020  576.625916  577.087280  577.106445  577.467468  577.828003  578.188171  578.547974  578.907349  579.251953  579.266296  579.534729  579.796143  580.050354  581.199585  582.088257 -999.000000 -999.000000
  597.327698  597.618225  598.102173  598.585876  599.069336  599.552490  600.035339  600.517944  600.980957  601.000183  601.363464  601.726318  602.088745  602.450806  602.812439  603.159241  603.173645  603.454041  603.727783  603.994568  605.214722  606.199707 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  626.648682  626.997803  627.012268  627.304688  627.590698  627.870117  629.159851  630.234497 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  653.032166  654.191589 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  678.069336 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  727.682922 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  751.839539 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  871.853455
#
# dtdd (rows - delta, columns - depth)
#
   24.683918   24.683924   24.683929   24.683933   24.683935 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.683332   24.683365   24.683416   24.683466   24.683512   24.683556   24.683598   24.683638   24.683674   24.683674   24.683722   24.683764   24.683802   24.683836   24.683865   24.683887   24.683886 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.681913   24.681973   24.682070   24.682163   24.682257   24.682346   24.682432   24.682518   24.682596   24.682600   24.682711   24.682816   24.682917   24.683012   24.683104   24.683187   24.683191 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.679659   24.679747   24.679888   24.680027   24.680164   24.680300   24.680431   24.680563   24.680685   24.680691   24.680862   24.681030   24.681194   24.681355   24.681509   24.681654   24.681664 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.676567   24.676680   24.676867   24.677052   24.677235   24.677416   24.677593   24.677769   24.677937   24.677942   24.678179   24.678410   24.678637   24.678860   24.679077   24.679283   24.679293 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.672638   24.672777   24.673010   24.673239   24.673468   24.673693   24.673916   24.674137   24.674349   24.674356   24.674656   24.674950   24.675240   24.675526   24.675808   24.676073   24.676085 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.667870   24.668037   24.668314   24.668591   24.668863   24.669134   24.669403   24.669670   24.669924   24.669933   24.670296   24.670652   24.671005   24.671354   24.671700   24.672026   24.672039 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.662266   24.662460   24.662783   24.663101   24.663420   24.663736   24.664051   24.664362   24.664661   24.664673   24.665096   24.665516   24.665932   24.666344   24.666752   24.667139   24.667156 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.655825   24.656046   24.656412   24.656778   24.657141   24.657503   24.657862   24.658218   24.658560   24.658575   24.659060   24.659542   24.660021   24.660496   24.660967   24.661415   24.661432 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.648550   24.648798   24.649208   24.649618   24.650026   24.650433   24.650837   24.651239   24.651625   24.651640   24.652187   24.652733   24.653273   24.653811   24.654343   24.654852   24.654873 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.640440   24.640715   24.641171   24.641624   24.642078   24.642529   24.642977   24.643425   24.643852   24.643871   24.644480   24.645086   24.645689   24.646288   24.646885   24.647453   24.647476 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.631495   24.631796   24.632298   24.632795   24.633293   24.633789   24.634283   24.634775   24.635246   24.635265   24.635937   24.636604   24.637270   24.637932   24.638588   24.639217   24.639244 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.621716   24.622044   24.622589   24.623133   24.623674   24.624214   24.624754   24.625290   24.625803   24.625826   24.626558   24.627287   24.628014   24.628736   24.629457   24.630144   24.630173   24.649662 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.611103   24.611456   24.612045   24.612633   24.613220   24.613804   24.614388   24.614969   24.615526   24.615549   24.616343   24.617134   24.617922   24.618706   24.619488   24.620235   24.620266   24.637136 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.599655   24.600035   24.600668   24.601301   24.601931   24.602560   24.603188   24.603813   24.604412   24.604437   24.605291   24.606144   24.606993   24.607838   24.608681   24.609488   24.609522   24.625381 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.587376   24.587784   24.588461   24.589136   24.589809   24.590483   24.591154   24.591824   24.592466   24.592493   24.593407   24.594318   24.595228   24.596134   24.597038   24.597904   24.597940   24.613083 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.574268   24.574701   24.575422   24.576141   24.576859   24.577576   24.578291   24.579004   24.579689   24.579718   24.580690   24.581663   24.582632   24.583599   24.584564   24.585487   24.585526   24.600325 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.545563   24.546047   24.546854   24.547661   24.548466   24.549269   24.550072   24.550873   24.551640   24.551672   24.552765   24.553856   24.554945   24.556030   24.557116   24.558153   24.558197   24.572405   24.592218 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   24.513519   24.514057   24.514950   24.515842   24.516733   24.517624   24.518513   24.519402   24.520254   24.520288   24.521500   24.522709   24.523914   24.525120   24.526323   24.527475   24.527523   24.541449   24.558624   24.595737 -999.000000 -999.000000 -999.000000 -999.000000
   24.478184   24.478769   24.479746   24.480722   24.481697   24.482670   24.483643   24.484615   24.485548   24.485586   24.486910   24.488234   24.489553   24.490873   24.492191   24.493456   24.493509   24.507200   24.523119   24.544147 -999.000000 -999.000000 -999.000000 -999.000000
   24.439623   24.440258   24.441317   24.442375   24.443432   24.444489   24.445543   24.446598   24.447611   24.447653   24.449085   24.450518   24.451948   24.453379   24.454807   24.456179   24.456236   24.469727   24.484941   24.503174 -999.000000 -999.000000 -999.000000 -999.000000
   24.397625   24.398314   24.399462   24.400608   24.401754   24.402901   24.404045   24.405190   24.406288   24.406334   24.407887   24.409437   24.410988   24.412537   24.414085   24.415569   24.415632   24.429045   24.443766   24.460424 -999.000000 -999.000000 -999.000000 -999.000000
   24.352255   24.352985   24.354204   24.355423   24.356642   24.357862   24.359081   24.360302   24.361473   24.361523   24.363178   24.364834   24.366491   24.368149   24.369808   24.371403   24.371468   24.384836   24.399288   24.415268 -999.000000 -999.000000 -999.000000 -999.000000
   24.304556   24.305317   24.306583   24.307854   24.309122   24.310392   24.311663   24.312935   24.314156   24.314205   24.315928   24.317650   24.319374   24.321098   24.322826   24.324484   24.324553   24.337551   24.351534   24.366814 -999.000000 -999.000000 -999.000000 -999.000000
   24.255604   24.256363   24.257629   24.258898   24.260168   24.261442   24.262716   24.263994   24.265223   24.265272   24.267004   24.268738   24.270477   24.272221   24.273970   24.275650   24.275721   24.288185   24.301600   24.316076 -999.000000 -999.000000 -999.000000 -999.000000
   24.206835   24.207594   24.208860   24.210127   24.211393   24.212658   24.213923   24.215187   24.216404   24.216454   24.218164   24.219879   24.221598   24.223320   24.225046   24.226707   24.226776   24.238424   24.250830   24.264172   24.361778 -999.000000 -999.000000 -999.000000
   24.155672   24.156490   24.157852   24.159214   24.160576   24.161938   24.163298   24.164658   24.165960   24.166016   24.167841   24.169666   24.171490   24.173311   24.175133   24.176882   24.176954   24.188496   24.200468   24.212950   24.295649 -999.000000 -999.000000 -999.000000
   24.100458   24.101332   24.102787   24.104240   24.105696   24.107151   24.108606   24.110062   24.111458   24.111517   24.113468   24.115419   24.117371   24.119322   24.121275   24.123148   24.123226   24.135050   24.147266   24.159941   24.234972 -999.000000 -999.000000 -999.000000
   24.041677   24.042599   24.044134   24.045670   24.047205   24.048740   24.050276   24.051811   24.053286   24.053347   24.055401   24.057457   24.059511   24.061567   24.063623   24.065599   24.065681   24.077616   24.089952   24.102745   24.176699 -999.000000 -999.000000 -999.000000
   23.979557   23.980520   23.982122   23.983727   23.985332   23.986938   23.988544   23.990150   23.991693   23.991758   23.993904   23.996052   23.998201   24.000351   24.002502   24.004570   24.004656   24.016657   24.029045   24.041853   24.114817   24.227772 -999.000000 -999.000000
   23.914564   23.915564   23.917229   23.918896   23.920563   23.922230   23.923899   23.925568   23.927172   23.927238   23.929461   23.931686   23.933914   23.936142   23.938374   23.940516   23.940605   23.952562   23.964874   23.977587   24.049292   24.149473 -999.000000 -999.000000
   23.846434   23.847477   23.849216   23.850956   23.852697   23.854439   23.856180   23.857924   23.859596   23.859667   23.861980   23.864296   23.866613   23.868931   23.871250   23.873480   23.873571   23.885542   23.897820   23.910437   23.980585   24.073301 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   23.800722   23.803040   23.803137   23.815159   23.827463   23.840082   23.909224   23.996147 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   23.834782   23.917770 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   23.837326 -999.000000 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   23.909700 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   24.096031 -999.000000
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   23.842840
#
# dtdh (rows - delta, columns - depth)
#
    0.185032    0.184970    0.184865    0.184760    0.184655 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.185039    0.184976    0.184870    0.184765    0.184659    0.184553    0.184447    0.184341    0.184239    0.133703    0.133556    0.133409    0.133262    0.133114    0.132966    0.132824    0.000437 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.185054    0.184991    0.184885    0.184779    0.184673    0.184566    0.184460    0.184353    0.184251    0.133719    0.133571    0.133423    0.133275    0.133127    0.132978    0.132835    0.001730 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.185078    0.185015    0.184908    0.184802    0.184695    0.184589    0.184482    0.184375    0.184272    0.133748    0.133599    0.133450    0.133301    0.133152    0.133002    0.132858    0.003027 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.185112    0.185048    0.184941    0.184834    0.184727    0.184620    0.184513    0.184405    0.184302    0.133789    0.133640    0.133490    0.133340    0.133189    0.133039    0.132894    0.004328 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.185154    0.185090    0.184983    0.184875    0.184768    0.184660    0.184553    0.184445    0.184341    0.133843    0.133693    0.133542    0.133391    0.133240    0.133088    0.132943    0.005628 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.185205    0.185141    0.185033    0.184926    0.184818    0.184710    0.184602    0.184493    0.184389    0.133909    0.133758    0.133607    0.133455    0.133303    0.133150    0.133004    0.006928 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.185266    0.185201    0.185093    0.184985    0.184877    0.184768    0.184660    0.184551    0.184446    0.133988    0.133836    0.133684    0.133531    0.133379    0.133225    0.133078    0.008228 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.185335    0.185270    0.185162    0.185053    0.184945    0.184836    0.184727    0.184618    0.184513    0.134080    0.133927    0.133774    0.133620    0.133467    0.133313    0.133165    0.009528 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.185413    0.185348    0.185240    0.185131    0.185022    0.184912    0.184803    0.184694    0.184588    0.134183    0.134030    0.133876    0.133722    0.133568    0.133413    0.133264    0.010828 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.185501    0.185435    0.185326    0.185217    0.185108    0.184998    0.184888    0.184778    0.184673    0.134299    0.134145    0.133991    0.133836    0.133681    0.133525    0.133376    0.012127 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.185597    0.185531    0.185422    0.185312    0.185202    0.185092    0.184982    0.184872    0.184766    0.134428    0.134273    0.134118    0.133962    0.133807    0.133650    0.133500    0.013426 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.185702    0.185636    0.185526    0.185416    0.185306    0.185196    0.185085    0.184975    0.184868    0.134569    0.134413    0.134257    0.134101    0.133945    0.133788    0.133637    0.014724    0.005800 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.185815    0.185749    0.185639    0.185529    0.185419    0.185308    0.185197    0.185087    0.184980    0.134721    0.134565    0.134409    0.134252    0.134095    0.133938    0.133786    0.016022    0.009176 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.185938    0.185872    0.185762    0.185651    0.185540    0.185429    0.185318    0.185207    0.185100    0.134887    0.134730    0.134573    0.134416    0.134258    0.134100    0.133948    0.017319    0.011473 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.186069    0.186003    0.185892    0.185782    0.185671    0.185559    0.185448    0.185337    0.185229    0.135064    0.134907    0.134749    0.134591    0.134433    0.134274    0.134122    0.018616    0.013462 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.186209    0.186143    0.186032    0.185921    0.185810    0.185698    0.185587    0.185475    0.185367    0.135253    0.135095    0.134937    0.134779    0.134620    0.134461    0.134308    0.019912    0.015253 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.186515    0.186449    0.186337    0.186226    0.186114    0.186002    0.185890    0.185778    0.185670    0.135667    0.135508    0.135349    0.135190    0.135030    0.134870    0.134716    0.022501    0.018577    0.012682 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
    0.186856    0.186789    0.186677    0.186565    0.186453    0.186341    0.186228    0.186115    0.186007    0.136128    0.135969    0.135809    0.135649    0.135488    0.135327    0.135172    0.025088    0.021671    0.017213    0.006478 -999.000000 -999.000000 -999.000000 -999.000000
    0.187230    0.187163    0.187051    0.186939    0.186826    0.186713    0.186600    0.186487    0.186379    0.136635    0.136475    0.136315    0.136154    0.135993    0.135831    0.135676    0.027673    0.024641    0.020958    0.015820 -999.000000 -999.000000 -999.000000 -999.000000
    0.187638    0.187570    0.187458    0.187345    0.187232    0.187119    0.187006    0.186892    0.186783    0.137187    0.137027    0.136866    0.136704    0.136543    0.136381    0.136225    0.030249    0.027523    0.024346    0.020381 -999.000000 -999.000000 -999.000000 -999.000000
    0.188079    0.188012    0.187899    0.187786    0.187673    0.187559    0.187446    0.187332    0.187223    0.137785    0.137624    0.137462    0.137300    0.137138    0.136975    0.136819    0.032821    0.030339    0.027532    0.024236 -999.000000 -999.000000 -999.000000 -999.000000
    0.188554    0.188487    0.188374    0.188261    0.188148    0.188034    0.187920    0.187807    0.187697    0.138429    0.138267    0.138106    0.137944    0.137781    0.137618    0.137461    0.035404    0.033124    0.030597    0.027725 -999.000000 -999.000000 -999.000000 -999.000000
    0.189052    0.188984    0.188871    0.188759    0.188646    0.188532    0.188419    0.188305    0.188196    0.139104    0.138943    0.138782    0.138620    0.138458    0.138296    0.138139    0.037951    0.035859    0.033574    0.031031 -999.000000 -999.000000 -999.000000 -999.000000
    0.189560    0.189493    0.189381    0.189269    0.189156    0.189044    0.188931    0.188818    0.188709    0.139798    0.139638    0.139478    0.139318    0.139157    0.138995    0.138840    0.040427    0.038503    0.036421    0.034144 -999.000000 -999.000000 -999.000000 -999.000000
    0.190063    0.189997    0.189885    0.189774    0.189663    0.189551    0.189439    0.189327    0.189219    0.140485    0.140327    0.140169    0.140010    0.139851    0.139691    0.139537    0.042760    0.040991    0.039098    0.037054    0.021559 -999.000000 -999.000000 -999.000000
    0.190589    0.190522    0.190411    0.190299    0.190188    0.190076    0.189963    0.189851    0.189743    0.141190    0.141032    0.140873    0.140715    0.140555    0.140396    0.140242    0.045007    0.043339    0.041579    0.039712    0.027042 -999.000000 -999.000000 -999.000000
